n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,l
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,4.0,0.17,3.0,8.0,3.0,7.0,6.0,0.0,2.0,-1.0
2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,2.0,1.0,10.95,6.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,0.18,10.0,9.0,5.0,6.0,11.0,16.67,6.0,-1.0
3.0,13.0,2.0,1.0,7.0,16.0,7.0,0.47,4.0,3.0,0.43,19.0,7.0,1.0,14.0,0.0,6.0,0.86,20.82,11.88,2936.14,0.08,52.0,0.08,163.12,247.25,1.0,6.0,11.0,14.0,0.26,19.0,33.0,12.0,15.0,27.0,36.36,15.0,-1.0
1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.1,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,1.0,1.0,43.9,3.64,582.53,0.05,37.0,0.27,32.36,159.91,1.0,0.0,0.0,6.0,0.08,17.0,20.0,14.0,6.0,13.0,30.0,10.0,-1.0
3.0,3.0,1.0,0.0,7.0,4.0,2.0,0.2,2.0,1.0,0.5,7.0,1.0,0.0,10.0,0.0,2.0,1.0,22.57,4.89,539.55,0.04,27.0,0.2,29.97,110.36,0.5,1.0,2.0,7.0,0.08,11.0,16.0,9.0,8.0,25.0,41.18,10.0,-1.0
3.0,3.0,2.0,0.0,6.0,4.0,2.0,0.22,2.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,8.96,10.0,896.24,0.03,25.0,0.1,49.79,89.62,0.5,1.0,2.0,8.0,0.1,10.0,15.0,4.0,8.0,20.0,40.0,9.0,-1.0
1.0,49.0,9.0,0.0,0.0,96.0,25.0,0.26,48.0,20.0,0.8,97.0,1.0,0.0,98.0,0.0,0.0,0.0,109.38,9.96,10853.98,0.36,216.0,0.1,603.0,1089.59,0.04,24.0,48.0,74.0,0.25,74.0,142.0,26.0,7.0,101.0,0.0,98.0,-1.0
0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.14,5.0,103.4,0.01,8.0,0.2,5.74,20.68,1.0,0.0,0.0,3.0,0.2,2.0,6.0,1.0,5.0,5.0,66.67,3.0,-1.0
3.0,5.0,3.0,0.0,2.0,8.0,3.0,0.2,4.0,2.0,0.67,12.0,1.0,0.0,15.0,0.0,3.0,1.0,42.49,8.11,2801.07,0.12,69.0,0.12,155.62,345.0,0.33,2.0,4.0,11.0,0.14,31.0,38.0,21.0,11.0,22.0,11.76,15.0,-1.0
1.0,17.0,5.0,5.0,9.0,32.0,9.0,0.19,16.0,9.0,1.0,37.0,1.0,0.0,43.0,0.0,9.0,1.0,56.82,14.87,12564.22,0.28,161.0,0.07,698.01,844.92,0.11,8.0,16.0,30.0,0.15,73.0,88.0,27.0,11.0,60.0,24.56,48.0,-1.0
2.0,7.0,0.0,1.0,0.0,12.0,4.0,0.27,6.0,1.0,0.25,13.0,1.0,0.0,14.0,0.0,1.0,0.25,26.1,5.95,924.18,0.05,38.0,0.17,51.34,155.32,0.25,3.0,6.0,11.0,0.21,17.0,21.0,10.0,7.0,19.0,6.67,15.0,-1.0
23.0,1.0,2.0,2.0,25.0,0.0,1.0,0.03,0.0,1.0,1.0,3.0,1.0,0.0,34.0,0.0,0.0,0.0,90.04,11.57,12056.16,0.35,200.0,0.09,669.79,1041.89,1.0,0.0,0.0,4.0,0.01,72.0,128.0,28.0,9.0,86.0,44.26,36.0,-1.0
21.0,15.0,9.0,2.0,14.0,26.0,8.0,0.1,12.0,5.0,0.63,52.0,3.0,0.29,82.0,0.0,0.0,0.0,87.79,39.59,137611.34,1.16,569.0,0.03,7645.07,3475.75,0.38,7.0,13.0,46.0,0.07,194.0,375.0,49.0,20.0,121.0,16.32,84.0,-1.0
70.0,15.0,44.0,2.0,78.0,28.0,8.0,0.05,14.0,2.0,0.25,109.0,1.0,0.0,154.0,0.0,2.0,0.25,71.48,75.17,403919.33,1.79,957.0,0.01,22439.96,5373.28,0.13,7.0,14.0,103.0,0.03,283.0,674.0,32.0,17.0,306.0,34.19,156.0,-1.0
5.0,5.0,1.0,1.0,9.0,8.0,3.0,0.15,4.0,3.0,1.0,10.0,1.0,0.0,19.0,0.0,3.0,1.0,32.88,8.33,2283.23,0.09,59.0,0.12,126.85,273.99,0.33,2.0,4.0,9.0,0.08,25.0,34.0,15.0,10.0,38.0,34.48,20.0,-1.0
1.0,1.0,6.0,1.0,0.0,0.0,1.0,0.08,0.0,1.0,1.0,13.0,1.0,0.0,11.0,0.0,1.0,1.0,14.59,30.0,13127.15,0.15,112.0,0.03,729.29,437.57,1.0,0.0,0.0,14.0,0.07,40.0,72.0,6.0,9.0,15.0,8.33,12.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,10.04,5.0,250.95,0.02,14.0,0.2,13.94,50.19,1.0,0.0,0.0,3.0,0.2,5.0,9.0,4.0,8.0,5.0,0.0,2.0,-1.0
2.0,5.0,1.0,16.0,0.0,14.0,3.0,0.12,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,22.7,11.0,2747.01,0.08,56.0,0.09,152.61,249.73,0.33,5.0,7.0,9.0,0.09,22.0,34.0,11.0,11.0,35.0,64.0,25.0,-1.0
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,7.0,1.0,0.0,12.0,3.0,2.0,1.0,12.88,11.43,1681.7,0.05,36.0,0.09,93.43,147.15,0.5,1.0,2.0,7.0,0.1,16.0,20.0,7.0,10.0,21.0,0.0,12.0,-1.0
174.0,13.0,9.0,0.0,157.0,20.0,7.0,0.01,8.0,5.0,0.71,167.0,4.0,0.5,859.0,0.0,2.0,0.29,380.31,65.6,1636527.62,8.32,3420.0,0.02,90918.2,24947.6,0.57,6.0,10.0,162.0,0.01,1242.0,2178.0,142.0,15.0,1192.0,15.45,859.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,5.0,1.0,0.0,6.0,1.0,2.0,1.0,11.86,4.38,227.03,0.02,15.0,0.23,12.61,51.89,0.5,1.0,2.0,5.0,0.22,5.0,10.0,4.0,7.0,9.0,0.0,6.0,-1.0
6.0,7.0,3.0,1.0,4.0,12.0,4.0,0.21,6.0,3.0,0.75,14.0,1.0,0.0,18.0,0.0,2.0,0.5,26.96,10.29,2852.5,0.09,59.0,0.1,158.47,277.33,0.25,3.0,6.0,12.0,0.13,24.0,35.0,14.0,12.0,31.0,21.74,19.0,-1.0
2.0,11.0,1.0,3.0,2.0,18.0,6.0,0.22,8.0,3.0,0.5,20.0,6.0,1.0,24.0,0.0,4.0,0.67,19.24,26.13,13132.25,0.17,98.0,0.04,729.57,502.67,1.0,5.0,9.0,16.0,0.18,44.0,54.0,16.0,19.0,33.0,17.24,27.0,-1.0
0.0,7.0,0.0,3.0,5.0,12.0,3.0,0.19,6.0,1.0,0.33,15.0,1.0,0.0,13.0,0.0,3.0,1.0,26.9,5.06,687.56,0.05,34.0,0.2,38.2,136.0,0.33,3.0,6.0,13.0,0.12,13.0,21.0,9.0,7.0,25.0,38.1,16.0,-1.0
3.0,1.0,3.0,0.0,6.0,0.0,1.0,0.08,0.0,1.0,1.0,6.0,1.0,0.0,12.0,0.0,1.0,1.0,31.09,9.38,2732.13,0.1,62.0,0.11,151.79,291.43,1.0,0.0,0.0,7.0,0.04,30.0,32.0,16.0,10.0,25.0,33.33,12.0,-1.0
2.0,11.0,4.0,1.0,1.0,12.0,6.0,0.32,2.0,6.0,1.0,18.0,6.0,1.0,18.0,0.0,6.0,1.0,23.46,10.83,2753.7,0.08,57.0,0.09,152.98,254.19,1.0,5.0,6.0,14.0,0.22,26.0,31.0,12.0,10.0,27.0,10.0,19.0,1.0
0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.09,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.08,9.0,0.0,1.0,0.0,12.0,81.82,11.0,1.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,17.65,7.88,1094.42,0.05,34.0,0.13,60.8,138.97,0.5,1.0,2.0,6.0,0.2,14.0,20.0,8.0,9.0,10.0,0.0,8.0,1.0
0.0,3.0,2.0,0.0,2.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,17.65,7.88,1094.42,0.05,34.0,0.13,60.8,138.97,0.5,1.0,2.0,6.0,0.17,14.0,20.0,8.0,9.0,12.0,20.0,8.0,1.0
25.0,85.0,33.0,7.0,76.0,120.0,43.0,0.25,36.0,30.0,0.7,200.0,28.0,0.64,166.0,0.0,13.0,0.3,117.38,36.44,155844.09,1.43,641.0,0.03,8658.0,4277.02,0.65,42.0,77.0,159.0,0.16,265.0,376.0,80.0,22.0,276.0,33.33,173.0,1.0
2.0,26.0,4.0,2.0,7.0,42.0,14.0,0.22,20.0,9.0,0.64,50.0,7.0,0.46,62.0,0.0,14.0,1.0,39.94,34.02,46242.35,0.45,221.0,0.03,2569.02,1359.09,0.5,11.0,21.0,38.0,0.19,93.0,128.0,41.0,30.0,75.0,12.68,64.0,1.0
14.0,13.0,2.0,0.0,20.0,24.0,7.0,0.19,12.0,7.0,1.0,31.0,1.0,0.0,37.0,0.0,0.0,0.0,41.28,17.47,12598.1,0.24,150.0,0.06,699.89,721.1,0.14,6.0,12.0,26.0,0.1,54.0,96.0,17.0,11.0,73.0,35.09,37.0,1.0
0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,4.0,0.13,3.0,6.0,3.0,5.0,8.0,50.0,4.0,1.0
3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.11,0.0,1.0,1.0,5.0,1.0,0.0,9.0,0.0,1.0,1.0,19.16,12.38,2933.78,0.08,58.0,0.08,162.99,237.07,1.0,0.0,0.0,6.0,0.06,22.0,36.0,8.0,9.0,16.0,18.18,9.0,1.0
3.0,13.0,5.0,1.0,13.0,20.0,7.0,0.24,8.0,2.0,0.29,25.0,1.0,0.0,28.0,0.0,7.0,1.0,44.37,12.8,7269.13,0.19,106.0,0.08,403.84,567.9,0.14,6.0,10.0,20.0,0.14,40.0,66.0,25.0,16.0,49.0,33.33,29.0,1.0
3.0,21.0,9.0,5.0,11.0,50.0,11.0,0.1,20.0,8.0,0.73,52.0,10.0,0.9,101.0,0.0,11.0,1.0,44.63,37.74,63573.01,0.56,300.0,0.03,3531.83,1684.41,0.91,15.0,25.0,43.0,0.08,130.0,170.0,31.0,18.0,132.0,13.68,106.0,1.0
4.0,5.0,2.0,3.0,2.0,8.0,3.0,0.23,4.0,2.0,0.67,11.0,1.0,0.0,10.0,0.0,3.0,1.0,13.87,9.33,1208.2,0.04,34.0,0.11,67.12,129.44,0.33,2.0,4.0,10.0,0.13,14.0,20.0,6.0,8.0,23.0,33.33,13.0,1.0
16.0,15.0,6.0,5.0,15.0,28.0,8.0,0.14,14.0,8.0,1.0,37.0,1.0,0.0,52.0,1.0,8.0,1.0,62.0,20.97,27269.86,0.43,227.0,0.05,1514.99,1300.24,0.13,7.0,14.0,31.0,0.07,97.0,130.0,37.0,16.0,122.0,27.78,57.0,1.0
54.0,1.0,6.0,2.0,42.0,0.0,1.0,0.0,0.0,1.0,1.0,56.0,1.0,0.0,280.0,0.0,1.0,1.0,354.2,15.27,82618.21,1.8,844.0,0.07,4589.9,5409.53,1.0,0.0,0.0,57.0,0.0,294.0,550.0,77.0,8.0,380.0,13.58,282.0,1.0
5.0,19.0,1.0,0.0,1.0,16.0,10.0,0.59,2.0,7.0,0.7,25.0,10.0,1.0,17.0,0.0,9.0,0.9,25.81,11.92,3665.59,0.1,68.0,0.08,203.64,307.6,1.0,7.0,13.0,17.0,0.36,26.0,42.0,12.0,11.0,28.0,5.56,17.0,1.0
8.0,9.0,4.0,1.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,36.2,18.57,12476.19,0.22,129.0,0.05,693.12,672.02,0.2,4.0,8.0,17.0,0.09,61.0,68.0,23.0,14.0,55.0,2.22,45.0,1.0
260.0,37.0,8.0,11.0,28.0,72.0,19.0,0.1,36.0,17.0,0.89,84.0,1.0,0.0,183.0,0.0,14.0,0.74,101.25,35.75,129435.43,1.21,583.0,0.03,7190.86,3620.11,0.05,18.0,36.0,67.0,0.04,207.0,376.0,55.0,19.0,485.0,17.57,194.0,1.0
2.0,15.0,15.0,10.0,23.0,28.0,8.0,0.14,14.0,6.0,0.75,95.0,1.0,0.0,47.0,0.0,7.0,0.88,55.92,56.28,177090.67,1.05,573.0,0.02,9838.37,3146.83,0.13,7.0,14.0,89.0,0.09,204.0,369.0,29.0,16.0,85.0,41.25,57.0,1.0
1.0,9.0,4.0,4.0,0.0,16.0,5.0,0.14,8.0,5.0,1.0,19.0,1.0,0.0,31.0,0.0,5.0,1.0,28.81,17.87,9204.66,0.17,106.0,0.06,511.37,514.95,0.2,4.0,8.0,16.0,0.13,44.0,62.0,16.0,13.0,39.0,11.43,35.0,1.0
3.0,9.0,2.0,4.0,6.0,16.0,5.0,0.11,8.0,5.0,1.0,19.0,1.0,0.0,40.0,0.0,3.0,0.6,34.81,20.0,13922.53,0.23,138.0,0.05,773.47,696.13,0.2,4.0,8.0,16.0,0.09,48.0,90.0,18.0,15.0,55.0,20.0,44.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.17,0.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,17.05,9.33,1485.11,0.05,43.0,0.11,82.51,159.12,1.0,0.0,0.0,6.0,0.1,16.0,27.0,6.0,7.0,10.0,14.29,6.0,1.0
2.0,9.0,3.0,4.0,16.0,10.0,5.0,0.25,2.0,2.0,0.4,14.0,5.0,1.0,16.0,0.0,5.0,1.0,23.55,13.93,4569.79,0.11,69.0,0.07,253.88,328.09,1.0,4.0,5.0,11.0,0.11,30.0,39.0,14.0,13.0,44.0,55.56,20.0,1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.08,0.0,1.0,1.0,11.0,1.0,0.0,13.0,0.0,0.0,0.0,47.31,9.14,3954.88,0.14,97.0,0.11,219.72,432.56,1.0,0.0,0.0,12.0,0.06,32.0,65.0,14.0,8.0,18.0,7.14,13.0,1.0
31.0,39.0,8.0,6.0,58.0,68.0,20.0,0.11,30.0,11.0,0.55,88.0,5.0,0.21,173.0,0.0,11.0,0.55,94.58,43.08,175516.18,1.36,634.0,0.02,9750.9,4074.25,0.25,19.0,34.0,70.0,0.07,236.0,398.0,63.0,23.0,270.0,27.0,179.0,1.0
12.0,41.0,0.0,2.0,52.0,54.0,22.0,0.26,18.0,1.0,0.05,66.0,12.0,0.52,84.0,0.0,5.0,0.23,40.07,41.81,70041.8,0.56,286.0,0.02,3891.21,1675.38,0.55,18.0,29.0,46.0,0.14,96.0,190.0,31.0,27.0,152.0,39.13,86.0,1.0
4.0,1.0,1.0,7.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,6.0,1.0,0.0,10.0,0.0,1.0,1.0,63.01,11.44,8242.37,0.24,132.0,0.09,457.91,720.64,1.0,0.0,0.0,7.0,0.04,61.0,71.0,32.0,12.0,24.0,41.18,17.0,1.0
9.0,29.0,3.0,1.0,8.0,44.0,15.0,0.22,18.0,5.0,0.33,51.0,9.0,0.57,66.0,0.0,13.0,0.87,41.35,34.0,47798.56,0.47,238.0,0.03,2655.48,1405.84,0.6,13.0,25.0,38.0,0.17,102.0,136.0,36.0,24.0,86.0,12.0,67.0,1.0
11.0,39.0,3.0,0.0,10.0,66.0,20.0,0.31,28.0,12.0,0.6,71.0,9.0,0.42,64.0,0.0,17.0,0.85,58.3,24.23,34221.26,0.47,249.0,0.04,1901.18,1412.43,0.45,19.0,33.0,53.0,0.23,106.0,143.0,35.0,16.0,87.0,13.51,64.0,1.0
11.0,99.0,18.0,32.0,51.0,150.0,50.0,0.27,50.0,21.0,0.42,233.0,31.0,0.61,152.0,0.0,35.0,0.7,66.03,112.0,828245.12,2.47,1160.0,0.01,46013.62,7395.05,0.62,50.0,83.0,185.0,0.2,440.0,720.0,55.0,28.0,248.0,35.32,184.0,1.0
3.0,3.0,1.0,3.0,1.0,4.0,2.0,0.18,2.0,1.0,0.5,7.0,1.0,0.0,8.0,0.0,2.0,1.0,17.22,4.08,287.09,0.02,19.0,0.24,15.95,70.31,0.5,1.0,2.0,7.0,0.11,7.0,12.0,6.0,7.0,18.0,33.33,11.0,1.0
3.0,17.0,2.0,0.0,0.0,20.0,9.0,0.41,4.0,3.0,0.33,22.0,8.0,0.88,22.0,0.0,3.0,0.33,23.07,16.69,6428.97,0.13,81.0,0.06,357.17,385.15,0.89,8.0,10.0,15.0,0.33,31.0,50.0,13.0,14.0,27.0,0.0,22.0,1.0
3.0,5.0,1.0,0.0,1.0,8.0,3.0,0.2,4.0,2.0,0.67,10.0,1.0,0.0,15.0,0.0,3.0,1.0,17.89,7.31,956.47,0.04,32.0,0.14,53.14,130.8,0.33,2.0,4.0,9.0,0.14,13.0,19.0,8.0,9.0,21.0,6.25,15.0,1.0
31.0,31.0,5.0,2.0,27.0,50.0,16.0,0.1,20.0,9.0,0.56,87.0,7.0,0.4,152.0,0.0,6.0,0.38,63.24,50.52,161387.41,1.06,569.0,0.02,8965.97,3194.77,0.44,15.0,25.0,73.0,0.07,174.0,395.0,31.0,18.0,214.0,16.02,154.0,1.0
1.0,11.0,2.0,0.0,7.0,12.0,6.0,0.5,2.0,2.0,0.33,15.0,6.0,1.0,12.0,0.0,5.0,0.83,24.28,9.0,1966.61,0.07,49.0,0.11,109.26,218.51,1.0,5.0,6.0,11.0,0.27,18.0,31.0,11.0,11.0,22.0,36.84,12.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,2.15,6.5,91.0,0.0,14.0,0.15,5.06,14.0,1.0,0.0,0.0,3.0,0.06,13.0,1.0,1.0,1.0,17.0,0.0,16.0,1.0
11.0,11.0,3.0,11.0,1.0,18.0,1.0,0.02,8.0,1.0,1.0,25.0,1.0,0.0,34.0,5.0,1.0,1.0,50.41,21.37,23025.22,0.36,189.0,0.05,1279.18,1077.38,1.0,5.0,9.0,21.0,0.02,88.0,101.0,35.0,17.0,64.0,26.09,45.0,1.0
24.0,7.0,19.0,1.0,43.0,12.0,4.0,0.12,6.0,4.0,1.0,32.0,1.0,0.0,32.0,0.0,4.0,1.0,107.7,6.85,5050.51,0.25,127.0,0.15,280.58,737.53,0.25,3.0,6.0,30.0,0.04,63.0,64.0,46.0,10.0,102.0,57.89,33.0,1.0
1.0,7.0,2.0,0.0,3.0,12.0,4.0,0.4,4.0,3.0,0.75,11.0,3.0,0.67,10.0,0.0,4.0,1.0,24.94,10.68,2843.42,0.09,56.0,0.09,157.97,266.27,0.75,4.0,6.0,9.0,0.25,23.0,33.0,14.0,13.0,16.0,23.08,10.0,1.0
10.0,21.0,1.0,8.0,17.0,36.0,11.0,0.23,16.0,4.0,0.36,40.0,4.0,0.3,40.0,0.0,11.0,1.0,27.59,39.14,42260.49,0.36,199.0,0.03,2347.8,1079.83,0.36,10.0,18.0,31.0,0.14,82.0,117.0,22.0,21.0,77.0,38.46,48.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,14.0,0.0,1.0,1.0,43.7,5.14,1155.81,0.07,52.0,0.19,64.2,224.74,1.0,0.0,0.0,3.0,0.06,24.0,28.0,14.0,6.0,16.0,0.0,14.0,1.0
2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.08,0.0,1.0,1.0,4.0,1.0,0.0,13.0,0.0,1.0,1.0,10.6,19.25,3929.05,0.07,59.0,0.05,218.28,204.11,1.0,0.0,0.0,5.0,0.05,22.0,37.0,4.0,7.0,20.0,0.0,13.0,1.0
25.0,55.0,10.0,37.0,19.0,86.0,28.0,0.18,32.0,15.0,0.54,109.0,23.0,0.81,116.0,1.0,27.0,0.96,96.28,43.05,178420.08,1.38,628.0,0.02,9912.23,4144.75,0.82,27.0,43.0,83.0,0.1,277.0,351.0,74.0,23.0,271.0,32.56,153.0,1.0
6.0,9.0,4.0,2.0,1.0,16.0,5.0,0.1,8.0,5.0,1.0,20.0,1.0,0.0,47.0,0.0,5.0,1.0,38.12,17.21,11288.51,0.22,125.0,0.06,627.14,655.99,0.2,4.0,8.0,17.0,0.09,59.0,66.0,24.0,14.0,58.0,6.0,49.0,1.0
3.0,33.0,2.0,1.0,11.0,54.0,17.0,0.27,22.0,11.0,0.65,59.0,12.0,0.69,63.0,0.0,12.0,0.71,44.9,26.35,31175.41,0.39,213.0,0.04,1731.97,1183.13,0.71,16.0,27.0,44.0,0.21,93.0,120.0,30.0,17.0,80.0,16.0,64.0,1.0
1.0,11.0,1.0,1.0,0.0,14.0,6.0,0.46,4.0,2.0,0.33,15.0,5.0,0.8,12.0,0.0,5.0,0.83,17.18,19.73,6687.58,0.11,73.0,0.05,371.53,339.0,0.83,5.0,7.0,11.0,0.35,31.0,42.0,11.0,14.0,17.0,7.69,13.0,1.0
23.0,49.0,5.0,1.0,4.0,94.0,25.0,0.16,46.0,21.0,0.84,107.0,1.0,0.0,159.0,0.0,21.0,0.84,71.56,61.82,273481.56,1.47,717.0,0.02,15193.42,4423.84,0.04,24.0,47.0,84.0,0.13,281.0,436.0,50.0,22.0,189.0,3.05,160.0,1.0
4.0,7.0,0.0,1.0,7.0,12.0,4.0,0.2,6.0,1.0,0.25,14.0,1.0,0.0,19.0,0.0,4.0,1.0,19.4,13.0,3278.25,0.08,55.0,0.08,182.12,252.17,0.25,3.0,6.0,12.0,0.12,22.0,33.0,11.0,13.0,33.0,29.63,20.0,1.0
17.0,126.0,4.0,22.0,37.0,224.0,66.0,0.28,106.0,6.0,0.09,232.0,12.0,0.17,217.0,0.0,58.0,0.88,50.27,89.67,404175.61,1.5,713.0,0.01,22454.2,4507.53,0.18,59.0,112.0,168.0,0.21,269.0,444.0,48.0,32.0,307.0,21.38,239.0,1.0
7.0,35.0,4.0,0.0,26.0,42.0,18.0,0.41,8.0,5.0,0.28,50.0,17.0,0.94,44.0,0.0,17.0,0.94,34.71,42.41,62427.13,0.49,265.0,0.02,3468.17,1471.97,0.94,17.0,25.0,34.0,0.22,125.0,140.0,28.0,19.0,82.0,37.14,44.0,1.0
32.0,97.0,4.0,14.0,20.0,140.0,51.0,0.19,52.0,17.0,0.33,174.0,27.0,0.52,249.0,0.0,15.0,0.29,88.62,65.64,381855.65,1.94,870.0,0.02,21214.2,5817.26,0.53,44.0,70.0,125.0,0.16,335.0,535.0,74.0,29.0,317.0,12.01,263.0,1.0
4.0,9.0,3.0,9.0,7.0,16.0,5.0,0.16,8.0,1.0,0.2,22.0,1.0,0.0,22.0,0.0,4.0,0.8,47.85,9.2,4046.09,0.15,88.0,0.11,224.78,440.0,0.2,4.0,8.0,19.0,0.12,47.0,41.0,23.0,9.0,43.0,42.11,31.0,1.0
26.0,31.0,10.0,4.0,42.0,58.0,16.0,0.14,28.0,15.0,0.94,83.0,8.0,0.47,109.0,0.0,13.0,0.81,64.09,47.05,141868.38,1.01,477.0,0.02,7881.58,3015.56,0.5,15.0,29.0,69.0,0.09,207.0,270.0,55.0,25.0,185.0,29.68,113.0,1.0
3.0,3.0,2.0,6.0,2.0,4.0,1.0,0.08,2.0,1.0,1.0,8.0,1.0,0.0,7.0,0.0,1.0,1.0,30.41,6.79,1400.05,0.07,45.0,0.15,77.78,206.32,1.0,1.0,2.0,8.0,0.05,19.0,26.0,14.0,10.0,20.0,53.33,13.0,1.0
7.0,9.0,5.0,2.0,5.0,16.0,5.0,0.2,8.0,5.0,1.0,18.0,1.0,0.0,23.0,0.0,1.0,0.2,14.48,19.43,5465.18,0.09,72.0,0.05,303.62,281.3,0.2,4.0,8.0,15.0,0.13,34.0,38.0,7.0,8.0,39.0,23.33,25.0,1.0
1.0,5.0,1.0,2.0,5.0,8.0,3.0,0.18,4.0,2.0,0.67,10.0,1.0,0.0,15.0,0.0,3.0,1.0,28.11,7.62,1630.09,0.07,48.0,0.13,90.56,214.05,0.33,2.0,4.0,9.0,0.12,22.0,26.0,13.0,9.0,25.0,31.82,17.0,1.0
34.0,81.0,2.0,10.0,77.0,124.0,41.0,0.08,44.0,7.0,0.17,167.0,28.0,0.68,483.0,0.0,35.0,0.85,53.83,183.04,1803408.58,3.28,1839.0,0.01,100189.37,9852.54,0.68,40.0,62.0,128.0,0.07,572.0,1267.0,25.0,16.0,606.0,15.26,493.0,1.0
14.0,89.0,1.0,1.0,11.0,116.0,45.0,0.39,28.0,2.0,0.04,118.0,44.0,0.98,115.0,0.0,0.0,0.0,28.33,74.12,155603.31,0.7,403.0,0.01,8644.63,2099.41,0.98,44.0,73.0,75.0,0.31,126.0,277.0,17.0,20.0,143.0,9.45,116.0,1.0
3.0,3.0,2.0,1.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,21.1,7.65,1234.87,0.05,38.0,0.13,68.6,161.42,0.5,1.0,2.0,6.0,0.11,17.0,21.0,10.0,9.0,19.0,7.14,14.0,1.0
7.0,7.0,4.0,17.0,3.0,12.0,4.0,0.14,6.0,3.0,0.75,17.0,1.0,0.0,11.0,0.0,4.0,1.0,56.43,8.56,4130.7,0.16,92.0,0.12,229.48,482.81,0.25,3.0,6.0,15.0,0.03,42.0,50.0,27.0,11.0,128.0,64.51,28.0,1.0
23.0,119.0,11.0,8.0,79.0,206.0,60.0,0.27,88.0,31.0,0.52,225.0,17.0,0.27,212.0,0.0,44.0,0.73,153.75,44.9,309966.93,2.3,1022.0,0.02,17220.38,6903.5,0.28,59.0,103.0,167.0,0.19,449.0,573.0,90.0,18.0,324.0,29.1,220.0,1.0
8.0,9.0,4.0,1.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,43.0,0.0,5.0,1.0,38.45,16.67,10689.16,0.21,124.0,0.06,593.84,641.07,0.2,4.0,8.0,17.0,0.09,59.0,65.0,23.0,13.0,54.0,2.27,44.0,1.0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,55.33,10.4,5984.09,0.19,131.0,0.1,332.45,575.39,1.0,0.0,0.0,15.0,0.05,52.0,79.0,15.0,6.0,19.0,0.0,14.0,1.0
