l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,11.0,43.0,17.0,0.77,119.0,12.0,0.52,103.0,3.0,18.0,0.82,70.89,16.0,48.94,169799.06,1.16,557.0,0.02,9433.28,3469.45,0.55,21.0,38.0,0.0,99.0,0.18,208.0,349.0,51.0,24.0,119.0,3.74,103.0,4.0,76.0,22.0,0.21,34.0,2.24
-1.0,1.0,20.0,8.0,0.73,52.0,1.0,0.0,39.0,3.0,10.0,0.91,60.86,11.0,22.0,29456.04,0.45,224.0,0.05,1636.45,1338.91,0.09,8.0,13.0,0.0,43.0,0.25,82.0,142.0,41.0,22.0,44.0,4.88,39.0,2.0,26.0,11.0,0.28,10.0,2.6
-1.0,1.0,7.0,3.0,0.75,14.0,1.0,0.0,8.0,2.0,4.0,1.0,15.19,4.0,14.0,2976.5,0.07,47.0,0.07,165.36,212.61,0.25,3.0,4.0,0.0,12.0,0.4,18.0,29.0,9.0,14.0,10.0,0.0,8.0,0.0,8.0,4.0,0.5,2.0,4.0
-1.0,4.0,5.0,3.0,1.0,18.0,1.0,0.0,15.0,2.0,2.0,0.67,31.14,5.0,17.14,9151.3,0.18,101.0,0.06,508.41,533.83,0.33,2.0,4.0,0.0,17.0,0.15,40.0,61.0,21.0,18.0,20.0,0.0,15.0,0.0,8.0,3.0,0.2,4.0,2.0
-1.0,0.0,3.0,2.0,1.0,26.0,1.0,0.0,19.0,0.0,2.0,1.0,48.56,10.0,17.22,14395.0,0.28,163.0,0.06,799.72,836.07,0.5,1.0,2.0,0.0,26.0,0.1,66.0,97.0,23.0,12.0,20.0,0.0,19.0,0.0,4.0,2.0,0.11,2.0,2.0
-1.0,9.0,12.0,7.0,1.0,40.0,6.0,0.83,30.0,0.0,6.0,0.86,52.03,10.0,24.0,29970.57,0.42,216.0,0.04,1665.03,1248.77,0.86,4.0,7.0,0.0,35.0,0.17,84.0,132.0,35.0,20.0,42.0,6.25,30.0,2.0,14.0,7.0,0.23,6.0,2.33
-1.0,3.0,7.0,4.0,1.0,24.0,1.0,0.0,17.0,2.0,3.0,0.75,33.69,9.0,16.2,8841.71,0.18,104.0,0.06,491.21,545.78,0.25,3.0,6.0,0.0,22.0,0.16,36.0,68.0,20.0,18.0,25.0,10.53,17.0,2.0,12.0,4.0,0.24,6.0,2.0
-1.0,1.0,9.0,4.0,0.67,26.0,1.0,0.0,28.0,0.0,4.0,0.67,52.27,6.0,12.46,8112.64,0.22,125.0,0.08,450.7,651.18,0.17,1.0,2.0,0.0,22.0,0.19,46.0,79.0,24.0,13.0,32.0,3.45,28.0,1.0,4.0,6.0,0.21,2.0,2.0
-1.0,2.0,9.0,6.0,1.0,34.0,3.0,0.4,33.0,1.0,4.0,0.67,64.58,12.0,19.75,25188.5,0.43,211.0,0.05,1399.36,1275.37,0.5,2.0,4.0,0.0,30.0,0.15,79.0,132.0,44.0,22.0,40.0,10.81,33.0,4.0,8.0,6.0,0.18,4.0,2.0
-1.0,1.0,8.0,4.0,0.8,22.0,3.0,0.5,21.0,1.0,4.0,0.8,28.45,5.0,10.64,3218.64,0.1,66.0,0.09,178.81,302.61,0.6,2.0,4.0,0.0,19.0,0.21,18.0,48.0,11.0,13.0,24.0,4.55,21.0,1.0,8.0,5.0,0.24,4.0,2.0
1.0,9.0,23.0,13.0,0.93,80.0,1.0,0.0,79.0,0.0,12.0,0.86,115.54,13.0,19.78,45226.86,0.76,367.0,0.05,2512.6,2285.98,0.07,5.0,10.0,0.0,68.0,0.15,135.0,232.0,58.0,17.0,91.0,2.47,79.0,2.0,20.0,14.0,0.18,10.0,2.0
1.0,0.0,3.0,2.0,1.0,9.0,1.0,0.0,9.0,2.0,2.0,1.0,18.62,2.0,14.88,4118.96,0.09,57.0,0.07,228.83,276.9,0.5,1.0,2.0,0.0,9.0,0.17,21.0,36.0,12.0,17.0,12.0,10.0,9.0,1.0,4.0,2.0,0.22,2.0,2.0
1.0,2.0,3.0,2.0,1.0,11.0,1.0,0.0,10.0,1.0,2.0,1.0,25.4,6.0,13.71,4777.91,0.12,71.0,0.07,265.44,348.39,0.5,1.0,2.0,1.0,11.0,0.14,24.0,47.0,14.0,16.0,14.0,9.09,11.0,0.0,4.0,2.0,0.18,2.0,2.0
1.0,2.0,5.0,3.0,1.0,15.0,1.0,0.0,12.0,1.0,3.0,1.0,29.1,6.0,10.5,3208.05,0.1,65.0,0.1,178.23,305.53,0.33,2.0,4.0,0.0,14.0,0.13,21.0,44.0,13.0,13.0,23.0,36.84,12.0,7.0,8.0,3.0,0.25,4.0,2.0
1.0,0.0,5.0,2.0,0.67,12.0,3.0,1.0,10.0,3.0,3.0,1.0,19.09,2.0,17.86,6086.79,0.11,67.0,0.06,338.15,340.86,1.0,2.0,3.0,0.0,11.0,0.23,25.0,42.0,14.0,20.0,13.0,9.09,10.0,1.0,6.0,3.0,0.3,2.0,3.0
1.0,19.0,27.0,10.0,0.71,149.0,1.0,0.0,106.0,0.0,10.0,0.71,125.82,27.0,44.77,252155.78,1.88,829.0,0.02,14008.65,5632.57,0.07,13.0,26.0,0.0,137.0,0.11,308.0,521.0,86.0,25.0,127.0,0.93,106.0,1.0,52.0,14.0,0.13,26.0,2.0
1.0,5.0,8.0,5.0,1.0,28.0,1.0,0.0,23.0,0.0,5.0,1.0,55.49,8.0,8.48,3988.71,0.16,91.0,0.12,221.59,470.46,0.2,2.0,4.0,0.0,25.0,0.16,30.0,61.0,23.0,13.0,31.0,8.0,23.0,2.0,8.0,5.0,0.22,4.0,2.0
-1.0,47.0,41.0,14.0,0.58,94.0,8.0,0.3,100.0,0.0,21.0,0.88,75.13,18.0,27.46,56640.44,0.69,321.0,0.04,3146.69,2062.83,0.33,16.0,27.0,9.0,72.0,0.1,120.0,201.0,59.0,27.0,242.0,43.5,109.0,68.0,54.0,24.0,0.22,22.0,2.45
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,3.0,2.0,2.0,1.0,8.3,0.0,6.0,298.97,0.02,15.0,0.17,16.61,49.83,0.5,1.0,2.0,0.0,6.0,0.29,8.0,7.0,4.0,6.0,7.0,25.0,3.0,1.0,4.0,2.0,0.67,2.0,2.0
-1.0,4.0,7.0,3.0,0.75,16.0,1.0,0.0,15.0,0.0,1.0,0.25,23.96,2.0,10.38,2583.65,0.08,55.0,0.1,143.54,248.8,0.25,3.0,6.0,3.0,14.0,0.15,27.0,28.0,13.0,10.0,27.0,28.57,18.0,3.0,12.0,4.0,0.22,6.0,2.0
-1.0,30.0,69.0,18.0,0.51,152.0,17.0,0.47,125.0,0.0,25.0,0.71,84.68,17.0,27.62,64595.11,0.78,363.0,0.04,3588.62,2338.79,0.49,32.0,59.0,4.0,119.0,0.16,145.0,218.0,63.0,24.0,213.0,30.94,129.0,52.0,118.0,35.0,0.27,54.0,2.19
-1.0,2.0,9.0,1.0,0.2,15.0,3.0,0.5,16.0,2.0,5.0,1.0,32.0,0.0,18.75,11252.36,0.2,117.0,0.05,625.13,600.13,0.6,4.0,7.0,0.0,12.0,0.25,50.0,67.0,20.0,15.0,20.0,0.0,16.0,0.0,14.0,5.0,0.31,6.0,2.33
-1.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,5.0,1.0,1.0,0.5,12.25,1.0,4.8,282.29,0.02,17.0,0.21,15.68,58.81,0.5,1.0,2.0,0.0,6.0,0.29,8.0,9.0,5.0,6.0,7.0,0.0,5.0,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,1.0,3.0,1.0,0.5,7.0,1.0,0.0,14.0,0.0,2.0,1.0,17.24,1.0,7.5,969.51,0.04,31.0,0.13,53.86,129.27,0.5,1.0,2.0,1.0,7.0,0.11,12.0,19.0,8.0,10.0,18.0,6.67,15.0,0.0,4.0,2.0,0.13,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,2.0,1.0,16.94,0.0,8.13,1118.06,0.05,33.0,0.12,62.11,137.61,0.5,1.0,2.0,0.0,6.0,0.14,13.0,20.0,8.0,10.0,14.0,8.33,11.0,1.0,4.0,2.0,0.18,2.0,2.0
-1.0,5.0,3.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,2.0,1.0,25.78,0.0,4.5,522.0,0.04,29.0,0.22,29.0,116.0,0.5,1.0,2.0,0.0,6.0,0.12,15.0,14.0,10.0,6.0,17.0,30.0,7.0,3.0,4.0,2.0,0.29,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,3.0,2.0,2.0,1.0,6.18,0.0,5.0,154.4,0.01,11.0,0.2,8.58,30.88,0.5,1.0,2.0,0.0,5.0,0.4,4.0,7.0,2.0,5.0,5.0,0.0,3.0,0.0,4.0,2.0,0.67,2.0,2.0
-1.0,1.0,19.0,3.0,0.3,40.0,4.0,0.33,43.0,2.0,9.0,0.9,41.82,1.0,26.68,29766.87,0.37,202.0,0.04,1653.71,1115.76,0.4,9.0,18.0,0.0,32.0,0.22,83.0,119.0,28.0,18.0,46.0,0.0,43.0,0.0,36.0,10.0,0.23,18.0,2.0
-1.0,8.0,7.0,2.0,0.5,16.0,1.0,0.0,19.0,0.0,4.0,1.0,33.72,1.0,13.7,6324.89,0.15,88.0,0.07,351.38,461.82,0.25,3.0,6.0,0.0,14.0,0.11,42.0,46.0,23.0,15.0,35.0,24.0,19.0,6.0,12.0,4.0,0.21,6.0,2.0
-1.0,29.0,69.0,1.0,0.03,113.0,26.0,0.74,163.0,0.0,25.0,0.71,50.5,0.0,87.12,383277.96,1.47,751.0,0.01,21293.22,4399.34,0.74,34.0,56.0,0.0,80.0,0.15,307.0,444.0,37.0,21.0,231.0,18.5,163.0,37.0,112.0,35.0,0.21,44.0,2.55
-1.0,1.0,19.0,4.0,0.4,41.0,1.0,0.0,28.0,2.0,4.0,0.4,14.36,1.0,37.09,19752.67,0.18,112.0,0.03,1097.37,532.55,0.1,9.0,18.0,0.0,33.0,0.32,51.0,61.0,11.0,16.0,31.0,0.0,28.0,0.0,36.0,10.0,0.36,18.0,2.0
-1.0,11.0,9.0,2.0,0.4,20.0,3.0,0.5,29.0,0.0,0.0,0.0,33.09,3.0,17.76,10439.17,0.2,109.0,0.06,579.95,587.76,0.6,4.0,8.0,0.0,17.0,0.09,43.0,66.0,23.0,19.0,54.0,29.27,29.0,12.0,16.0,5.0,0.17,8.0,2.0
-1.0,0.0,7.0,1.0,0.25,11.0,3.0,0.67,4.0,3.0,4.0,1.0,7.75,0.0,9.0,627.65,0.02,22.0,0.11,34.87,69.74,0.75,3.0,5.0,0.0,9.0,0.67,9.0,13.0,3.0,6.0,6.0,0.0,4.0,0.0,10.0,4.0,1.0,4.0,2.5
1.0,105.0,125.0,9.0,0.14,223.0,36.0,0.56,225.0,0.0,61.0,0.97,88.2,16.0,93.2,766179.74,2.74,1217.0,0.01,42565.54,8220.7,0.57,62.0,101.0,19.0,162.0,0.13,463.0,754.0,77.0,31.0,474.0,38.69,244.0,123.0,202.0,63.0,0.26,78.0,2.59
1.0,62.0,9.0,2.0,0.4,24.0,1.0,0.0,42.0,0.0,2.0,0.4,46.62,6.0,31.57,46467.35,0.49,268.0,0.03,2581.52,1471.82,0.2,4.0,8.0,19.0,21.0,0.03,104.0,164.0,28.0,17.0,175.0,62.16,61.0,50.0,16.0,5.0,0.08,8.0,2.0
1.0,6.0,3.0,1.0,0.5,8.0,1.0,0.0,13.0,1.0,2.0,1.0,16.23,1.0,21.09,7220.51,0.11,72.0,0.05,401.14,342.35,0.5,1.0,2.0,0.0,8.0,0.07,29.0,43.0,11.0,16.0,28.0,35.0,13.0,7.0,4.0,2.0,0.15,2.0,2.0
1.0,14.0,24.0,9.0,0.6,49.0,3.0,0.14,59.0,0.0,9.0,0.6,46.74,8.0,21.17,20950.15,0.33,162.0,0.05,1163.9,989.58,0.2,8.0,15.0,0.0,36.0,0.17,62.0,100.0,41.0,28.0,89.0,19.18,59.0,14.0,30.0,15.0,0.25,14.0,2.14
1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,2.0,2.0,1.0,12.01,0.0,14.62,2569.51,0.06,40.0,0.07,142.75,175.69,0.5,1.0,2.0,0.0,6.0,0.17,18.0,22.0,8.0,13.0,12.0,0.0,9.0,0.0,4.0,2.0,0.22,2.0,2.0
1.0,35.0,97.0,8.0,0.16,210.0,34.0,0.69,265.0,0.0,42.0,0.86,54.71,3.0,125.67,864010.77,2.29,1118.0,0.01,48000.6,6875.42,0.69,48.0,86.0,0.0,163.0,0.14,435.0,683.0,45.0,26.0,353.0,16.14,265.0,51.0,168.0,49.0,0.18,72.0,2.33
1.0,18.0,46.0,15.0,0.58,79.0,23.0,0.88,114.0,0.0,24.0,0.92,43.0,2.0,57.74,143350.9,0.83,395.0,0.02,7963.94,2482.73,0.88,19.0,33.0,6.0,55.0,0.16,166.0,229.0,46.0,32.0,164.0,20.83,120.0,24.0,64.0,26.0,0.22,26.0,2.46
1.0,5.0,5.0,2.0,0.67,13.0,1.0,0.0,7.0,2.0,3.0,1.0,20.57,2.0,8.17,1372.0,0.06,42.0,0.12,76.22,168.0,0.33,2.0,4.0,0.0,12.0,0.18,21.0,21.0,9.0,7.0,17.0,36.36,7.0,4.0,8.0,3.0,0.43,4.0,2.0
-1.0,10.0,11.0,6.0,1.0,38.0,1.0,0.0,40.0,2.0,51.19,16.75,14362.03,14.0,0.29,147.0,0.06,797.89,857.43,0.17,4.0,8.0,34.0,0.1,0.0,67.0,80.0,38.0,19.0,63.0,23.08,40.0,,,12.0,16.0,6.0,0.15,8.0,2.0
-1.0,1.0,5.0,3.0,1.0,13.0,1.0,0.0,11.0,0.0,31.66,6.43,1308.6,4.0,0.07,45.0,0.16,72.7,203.56,0.33,2.0,4.0,12.0,0.23,0.0,20.0,25.0,14.0,9.0,13.0,0.0,11.0,,,0.0,8.0,3.0,0.27,4.0,2.0
-1.0,3.0,5.0,3.0,1.0,13.0,1.0,0.0,17.0,1.0,39.99,5.59,1248.86,4.0,0.07,47.0,0.18,69.38,223.48,0.33,2.0,4.0,12.0,0.11,0.0,19.0,28.0,17.0,10.0,27.0,26.09,17.0,,,6.0,8.0,3.0,0.18,4.0,2.0
-1.0,3.0,5.0,2.0,0.67,13.0,1.0,0.0,7.0,0.0,14.4,11.88,2030.23,2.0,0.06,41.0,0.08,112.79,170.97,0.33,2.0,4.0,12.0,0.19,0.0,19.0,22.0,8.0,10.0,16.0,41.67,7.0,,,5.0,8.0,3.0,0.43,4.0,2.0
-1.0,3.0,15.0,7.0,0.88,22.0,5.0,0.0,11.0,0.0,17.7,12.6,2809.44,2.0,0.07,50.0,0.08,156.08,222.97,0.63,5.0,8.0,16.0,0.28,0.0,21.0,29.0,10.0,12.0,29.0,56.0,11.0,,,14.0,14.0,8.0,0.73,4.0,3.5
-1.0,5.0,5.0,3.0,1.0,12.0,1.0,0.0,16.0,3.0,23.2,12.5,3624.82,4.0,0.1,57.0,0.08,201.38,289.99,0.33,2.0,4.0,11.0,0.12,0.0,25.0,32.0,17.0,17.0,26.0,20.0,16.0,,,4.0,8.0,3.0,0.19,4.0,2.0
-1.0,4.0,9.0,5.0,1.0,32.0,1.0,0.0,24.0,2.0,94.27,5.25,2598.43,14.0,0.16,93.0,0.19,144.36,494.94,0.2,3.0,6.0,29.0,0.16,0.0,42.0,51.0,32.0,8.0,31.0,7.69,24.0,,,2.0,12.0,5.0,0.21,6.0,2.0
-1.0,4.0,9.0,2.0,0.4,18.0,4.0,0.0,16.0,0.0,16.51,22.88,8646.51,2.0,0.13,77.0,0.04,480.36,377.83,0.8,4.0,7.0,15.0,0.17,0.0,35.0,42.0,13.0,17.0,29.0,33.33,16.0,,,8.0,14.0,5.0,0.31,6.0,2.33
-1.0,3.0,3.0,2.0,1.0,11.0,1.0,0.0,11.0,3.0,30.55,7.09,1536.14,4.0,0.07,53.0,0.14,85.34,216.64,0.5,1.0,2.0,11.0,0.13,0.0,26.0,27.0,11.0,6.0,16.0,8.33,11.0,,,1.0,4.0,2.0,0.18,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,7.0,1.0,0.0,10.0,0.0,16.37,10.5,1806.0,0.0,0.06,43.0,0.1,100.33,172.0,0.5,1.0,2.0,7.0,0.17,0.0,21.0,22.0,8.0,8.0,12.0,9.09,10.0,,,1.0,4.0,2.0,0.2,2.0,2.0
-1.0,6.0,24.0,3.0,0.16,51.0,4.0,0.0,43.0,1.0,49.79,27.19,36801.7,2.0,0.45,216.0,0.04,2044.54,1353.63,0.21,4.0,8.0,34.0,0.35,0.0,90.0,126.0,48.0,29.0,55.0,10.42,43.0,,,5.0,16.0,19.0,0.44,8.0,2.0
-1.0,2.0,3.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,25.03,4.9,600.86,2.0,0.04,30.0,0.2,33.38,122.62,0.5,1.0,2.0,8.0,0.14,0.0,14.0,16.0,10.0,7.0,14.0,18.18,9.0,,,2.0,4.0,2.0,0.22,2.0,2.0
-1.0,2.0,7.0,3.0,0.75,15.0,1.0,0.0,12.0,0.0,27.49,6.42,1132.02,4.0,0.06,39.0,0.16,62.89,176.42,0.25,3.0,6.0,13.0,0.27,0.0,14.0,25.0,12.0,11.0,15.0,0.0,12.0,,,0.0,12.0,4.0,0.33,6.0,2.0
-1.0,5.0,45.0,23.0,1.0,72.0,23.0,1.0,41.0,0.0,104.29,6.4,4271.56,3.0,0.22,123.0,0.16,237.31,667.43,1.0,21.0,23.0,51.0,0.43,1.0,56.0,67.0,35.0,8.0,54.0,14.58,42.0,,,6.0,46.0,23.0,0.55,4.0,11.5
-1.0,6.0,25.0,6.0,0.46,47.0,1.0,0.0,39.0,0.0,54.51,25.0,34070.5,3.0,0.45,228.0,0.04,1892.81,1362.82,0.08,12.0,21.0,36.0,0.24,0.0,100.0,128.0,42.0,21.0,55.0,18.75,39.0,,,9.0,42.0,13.0,0.33,18.0,2.33
-1.0,3.0,5.0,3.0,1.0,18.0,1.0,0.0,23.0,0.0,64.76,5.25,1785.31,6.0,0.11,70.0,0.19,99.18,340.06,0.33,2.0,4.0,17.0,0.11,0.0,33.0,37.0,22.0,7.0,28.0,4.17,23.0,,,1.0,8.0,3.0,0.13,4.0,2.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,14.17,3.75,199.32,0.0,0.02,16.0,0.27,11.07,53.15,0.5,1.0,2.0,6.0,0.17,0.0,5.0,11.0,4.0,6.0,12.0,10.0,9.0,,,1.0,4.0,2.0,0.22,2.0,2.0
-1.0,6.0,15.0,6.0,0.67,32.0,1.0,0.0,31.0,0.0,35.72,13.91,6910.42,7.0,0.17,94.0,0.07,383.91,496.83,0.11,4.0,7.0,25.0,0.21,0.0,36.0,58.0,22.0,17.0,43.0,13.89,31.0,,,5.0,14.0,9.0,0.29,6.0,2.33
-1.0,2.0,8.0,6.0,1.0,17.0,1.0,0.0,19.0,0.0,36.77,10.91,4375.94,7.0,0.13,77.0,0.09,243.11,401.13,0.17,1.0,2.0,13.0,0.27,0.0,32.0,45.0,22.0,15.0,22.0,0.0,19.0,,,0.0,4.0,6.0,0.32,2.0,2.0
-1.0,1.0,3.0,2.0,1.0,21.0,1.0,0.0,9.0,1.0,103.2,5.62,3260.81,2.0,0.19,109.0,0.18,181.16,580.09,0.5,1.0,2.0,21.0,0.07,16.0,53.0,56.0,33.0,7.0,27.0,64.0,25.0,,,0.0,4.0,2.0,0.08,2.0,2.0
-1.0,4.0,6.0,4.0,1.0,17.0,1.0,0.0,27.0,0.0,35.47,12.24,5313.4,6.0,0.14,80.0,0.08,295.19,434.1,0.25,1.0,2.0,15.0,0.12,0.0,34.0,46.0,25.0,18.0,34.0,6.9,27.0,,,2.0,4.0,4.0,0.15,2.0,2.0
-1.0,5.0,5.0,3.0,1.0,24.0,1.0,0.0,23.0,2.0,88.98,6.22,3442.96,13.0,0.18,102.0,0.16,191.28,553.48,0.33,1.0,2.0,23.0,0.09,0.0,47.0,55.0,34.0,9.0,32.0,11.54,23.0,,,3.0,4.0,3.0,0.13,2.0,2.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,3.0,13.02,7.5,732.54,0.0,0.03,25.0,0.13,40.7,97.67,0.5,1.0,2.0,6.0,0.12,0.0,10.0,15.0,6.0,9.0,17.0,30.77,9.0,,,4.0,4.0,2.0,0.22,2.0,2.0
-1.0,5.0,5.0,3.0,1.0,13.0,1.0,0.0,16.0,2.0,37.53,5.5,1135.41,3.0,0.07,47.0,0.18,63.08,206.44,0.33,2.0,4.0,12.0,0.11,0.0,22.0,25.0,14.0,7.0,28.0,27.27,16.0,,,6.0,8.0,3.0,0.19,4.0,2.0
-1.0,2.0,3.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,30.84,4.96,758.26,2.0,0.05,36.0,0.2,42.13,152.93,0.5,1.0,2.0,8.0,0.15,0.0,17.0,19.0,12.0,7.0,13.0,10.0,9.0,,,1.0,4.0,2.0,0.22,2.0,2.0
-1.0,2.0,7.0,3.0,0.75,15.0,1.0,0.0,12.0,0.0,25.93,5.5,784.43,4.0,0.05,33.0,0.18,43.58,142.62,0.25,3.0,6.0,13.0,0.27,0.0,11.0,22.0,10.0,10.0,15.0,0.0,12.0,,,0.0,12.0,4.0,0.33,6.0,2.0
-1.0,7.0,7.0,4.0,1.0,28.0,1.0,0.0,24.0,2.0,79.28,6.0,2854.12,14.0,0.16,90.0,0.17,158.56,475.69,0.25,2.0,4.0,26.0,0.11,0.0,40.0,50.0,30.0,9.0,38.0,20.0,24.0,,,6.0,8.0,4.0,0.17,4.0,2.0
-1.0,3.0,5.0,3.0,1.0,17.0,1.0,0.0,22.0,0.0,39.27,11.45,5152.07,6.0,0.15,87.0,0.09,286.23,449.78,0.33,1.0,2.0,16.0,0.11,0.0,36.0,51.0,22.0,14.0,28.0,8.33,22.0,,,2.0,4.0,3.0,0.14,2.0,2.0
-1.0,6.0,13.0,7.0,1.0,34.0,1.0,0.0,19.0,0.0,55.38,6.67,2461.38,8.0,0.12,76.0,0.15,136.74,369.21,0.14,6.0,10.0,29.0,0.23,0.0,35.0,41.0,21.0,8.0,30.0,17.39,19.0,,,4.0,20.0,7.0,0.37,8.0,2.5
-1.0,3.0,3.0,1.0,0.5,7.0,1.0,0.0,7.0,3.0,13.45,9.0,1089.13,2.0,0.04,28.0,0.11,60.51,121.01,0.5,1.0,2.0,7.0,0.14,0.0,12.0,16.0,8.0,12.0,14.0,30.0,7.0,,,3.0,4.0,2.0,0.29,2.0,2.0
-1.0,34.0,27.0,8.0,0.57,71.0,14.0,1.0,110.0,1.0,59.32,36.56,79271.67,4.0,0.72,345.0,0.03,4403.98,2168.46,1.0,13.0,26.0,59.0,0.08,1.0,155.0,190.0,53.0,25.0,171.0,19.12,111.0,,,25.0,52.0,14.0,0.13,26.0,2.0
-1.0,6.0,5.0,3.0,1.0,19.0,1.0,0.0,23.0,2.0,34.08,11.19,4270.38,6.0,0.13,77.0,0.09,237.24,381.47,0.33,2.0,4.0,18.0,0.06,0.0,31.0,46.0,18.0,13.0,48.0,43.9,23.0,,,18.0,8.0,3.0,0.13,4.0,2.0
-1.0,5.0,5.0,2.0,0.67,10.0,1.0,0.0,15.0,2.0,17.13,15.61,4172.6,1.0,0.09,53.0,0.06,231.81,267.35,0.33,2.0,4.0,9.0,0.13,0.0,23.0,30.0,14.0,19.0,24.0,16.67,15.0,,,3.0,8.0,3.0,0.2,4.0,2.0
-1.0,5.0,3.0,2.0,1.0,7.0,1.0,0.0,21.0,2.0,35.54,10.17,3679.85,3.0,0.12,73.0,0.1,204.44,361.66,0.5,1.0,2.0,7.0,0.07,0.0,37.0,36.0,20.0,11.0,30.0,12.5,21.0,,,3.0,4.0,2.0,0.1,2.0,2.0
-1.0,2.0,13.0,6.0,0.86,27.0,1.0,0.0,18.0,0.0,35.45,11.0,4288.91,6.0,0.13,82.0,0.09,238.27,389.9,0.14,6.0,10.0,22.0,0.29,0.0,32.0,50.0,16.0,11.0,24.0,14.29,18.0,,,3.0,20.0,7.0,0.39,8.0,2.5
-1.0,9.0,11.0,5.0,0.83,27.0,3.0,0.0,28.0,1.0,43.07,17.52,13214.36,8.0,0.25,133.0,0.06,734.13,754.43,0.5,6.0,11.0,23.0,0.11,0.0,59.0,74.0,32.0,19.0,54.0,36.36,28.0,,,16.0,22.0,6.0,0.21,10.0,2.2
-1.0,3.0,3.0,2.0,1.0,11.0,1.0,0.0,11.0,1.0,33.46,3.0,301.14,5.0,0.03,28.0,0.33,16.73,100.38,0.5,1.0,2.0,11.0,0.12,0.0,12.0,16.0,8.0,4.0,17.0,15.38,11.0,,,2.0,4.0,2.0,0.18,2.0,2.0
-1.0,4.0,5.0,1.0,0.33,9.0,1.0,0.0,9.0,2.0,10.63,11.92,1509.98,0.0,0.04,31.0,0.08,83.89,126.71,0.33,2.0,4.0,8.0,0.15,0.0,13.0,18.0,6.0,11.0,20.0,40.0,9.0,,,6.0,8.0,3.0,0.33,4.0,2.0
-1.0,0.0,3.0,2.0,1.0,7.0,1.0,0.0,7.0,0.0,24.0,3.5,294.0,3.0,0.03,21.0,0.29,16.32,84.0,0.5,1.0,2.0,7.0,0.25,0.0,9.0,12.0,9.0,7.0,8.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,7.0,11.0,5.0,0.83,28.0,4.0,0.0,37.0,1.0,40.77,26.33,28263.16,4.0,0.36,181.0,0.04,1570.18,1073.46,0.67,5.0,10.0,24.0,0.11,0.0,87.0,94.0,38.0,23.0,53.0,17.78,37.0,,,8.0,20.0,6.0,0.16,10.0,2.0
-1.0,2.0,3.0,2.0,1.0,9.0,1.0,0.0,10.0,0.0,26.13,7.46,1455.85,2.0,0.07,42.0,0.13,80.88,195.04,0.5,1.0,2.0,9.0,0.15,0.0,19.0,23.0,14.0,11.0,13.0,0.0,10.0,,,0.0,4.0,2.0,0.2,2.0,2.0
-1.0,3.0,5.0,3.0,1.0,15.0,1.0,0.0,16.0,2.0,22.71,10.68,2589.55,2.0,0.08,51.0,0.09,143.86,242.5,0.33,2.0,4.0,14.0,0.14,0.0,23.0,28.0,14.0,13.0,22.0,11.11,16.0,,,2.0,8.0,3.0,0.19,4.0,2.0
-1.0,4.0,7.0,2.0,0.4,16.0,1.0,0.0,22.0,1.0,27.67,17.58,8545.97,1.0,0.16,92.0,0.06,474.78,486.26,0.2,1.0,2.0,13.0,0.19,0.0,37.0,55.0,20.0,19.0,27.0,0.0,22.0,,,0.0,4.0,5.0,0.23,2.0,2.0
-1.0,2.0,3.0,2.0,1.0,8.0,1.0,0.0,14.0,0.0,44.39,4.76,1007.83,4.0,0.07,45.0,0.21,55.99,211.52,0.5,1.0,2.0,8.0,0.1,0.0,18.0,27.0,17.0,9.0,21.0,22.22,14.0,,,4.0,4.0,2.0,0.14,2.0,2.0
-1.0,4.0,9.0,3.0,0.6,17.0,5.0,1.0,15.0,1.0,26.04,12.0,3749.74,4.0,0.1,65.0,0.08,208.32,312.48,1.0,4.0,6.0,14.0,0.19,0.0,32.0,33.0,16.0,12.0,26.0,28.57,15.0,,,6.0,12.0,5.0,0.33,4.0,3.0
1.0,17.0,15.0,8.0,1.0,56.0,1.0,0.0,44.0,2.0,121.61,9.12,10120.84,25.0,0.37,181.0,0.11,562.27,1109.4,0.13,6.0,12.0,50.0,0.11,0.0,80.0,101.0,57.0,13.0,73.0,20.0,44.0,,,11.0,24.0,8.0,0.18,12.0,2.0
