l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,12.0,9.0,4.0,0.8,19.0,5.0,1.0,20.0,2.0,23.83,11.5,3151.22,3.0,0.09,57.0,0.09,175.07,274.02,1.0,4.0,8.0,16.0,0.14,1.0,23.0,34.0,14.0,14.0,35.0,9.09,21.0,,,1.0,16.0,5.0,0.24,8.0,2.0
-1.0,36.0,23.0,8.0,0.67,48.0,5.0,0.36,45.0,4.0,68.78,26.32,47644.35,8.0,0.6,288.0,0.04,2646.91,1810.2,0.42,11.0,20.0,38.0,0.08,21.0,94.0,194.0,50.0,28.0,143.0,52.63,66.0,,,29.0,40.0,12.0,0.18,18.0,2.22
-1.0,7.0,3.0,2.0,1.0,6.0,1.0,0.0,6.0,2.0,16.39,3.5,200.76,1.0,0.02,16.0,0.29,11.15,57.36,0.5,1.0,2.0,6.0,0.11,4.0,5.0,11.0,5.0,7.0,19.0,45.45,10.0,,,1.0,4.0,2.0,0.2,2.0,2.0
-1.0,26.0,28.0,13.0,0.76,72.0,10.0,0.56,154.0,1.0,133.35,38.57,198396.43,16.0,1.71,695.0,0.03,11022.02,5143.61,0.59,8.0,14.0,57.0,0.05,20.0,285.0,410.0,133.0,36.0,320.0,47.44,174.0,,,119.0,28.0,17.0,0.1,12.0,2.33
-1.0,0.0,11.0,2.0,0.33,18.0,1.0,0.0,27.0,0.0,38.41,13.45,6946.75,3.0,0.17,92.0,0.07,385.93,516.54,0.17,5.0,7.0,14.0,0.12,2.0,39.0,53.0,29.0,20.0,49.0,44.9,29.0,,,20.0,14.0,6.0,0.21,4.0,3.5
-1.0,1.0,5.0,1.0,0.33,9.0,1.0,0.0,11.0,2.0,14.67,14.67,3156.61,0.0,0.07,49.0,0.07,175.37,215.22,0.33,2.0,4.0,8.0,0.23,0.0,22.0,27.0,9.0,12.0,13.0,0.0,11.0,,,0.0,8.0,3.0,0.27,4.0,2.0
-1.0,20.0,21.0,2.0,0.15,44.0,3.0,0.17,47.0,2.0,30.99,27.86,24047.21,2.0,0.29,150.0,0.04,1335.96,863.23,0.23,6.0,11.0,33.0,0.15,7.0,60.0,90.0,28.0,26.0,89.0,30.88,54.0,,,14.0,22.0,13.0,0.24,10.0,2.2
-1.0,7.0,7.0,1.0,0.25,16.0,1.0,0.0,25.0,0.0,31.67,15.0,7125.0,2.0,0.16,95.0,0.07,395.83,475.0,0.25,3.0,6.0,14.0,0.1,0.0,30.0,65.0,16.0,16.0,41.0,24.24,25.0,,,8.0,12.0,4.0,0.16,6.0,2.0
-1.0,3.0,11.0,2.0,0.33,18.0,6.0,1.0,24.0,1.0,19.97,17.33,5999.58,1.0,0.12,72.0,0.06,333.31,346.13,1.0,5.0,8.0,14.0,0.21,0.0,26.0,46.0,12.0,16.0,28.0,0.0,24.0,,,0.0,16.0,6.0,0.25,6.0,2.67
-1.0,7.0,7.0,4.0,1.0,14.0,4.0,1.0,23.0,1.0,46.9,10.5,5170.32,1.0,0.16,96.0,0.1,287.24,492.41,1.0,3.0,6.0,12.0,0.11,1.0,28.0,68.0,20.0,15.0,37.0,20.69,24.0,,,5.0,12.0,4.0,0.17,6.0,2.0
-1.0,4.0,5.0,3.0,1.0,10.0,1.0,0.0,17.0,2.0,34.27,2.78,264.4,1.0,0.03,25.0,0.36,14.69,95.18,0.33,2.0,4.0,9.0,0.12,4.0,10.0,15.0,9.0,5.0,26.0,19.05,21.0,,,0.0,8.0,3.0,0.14,4.0,2.0
-1.0,17.0,9.0,4.0,0.8,23.0,1.0,0.0,27.0,0.0,42.9,20.7,18381.79,4.0,0.3,159.0,0.05,1021.21,888.01,0.2,4.0,8.0,20.0,0.07,8.0,45.0,114.0,25.0,23.0,72.0,50.0,35.0,,,19.0,16.0,5.0,0.14,8.0,2.0
-1.0,10.0,5.0,2.0,0.67,18.0,1.0,0.0,16.0,1.0,45.77,7.71,2723.97,9.0,0.12,70.0,0.13,151.33,353.11,0.33,2.0,4.0,17.0,0.04,2.0,27.0,43.0,21.0,12.0,71.0,55.56,18.0,,,18.0,8.0,3.0,0.17,4.0,2.0
-1.0,17.0,21.0,8.0,0.73,53.0,5.0,0.4,55.0,4.0,48.89,26.83,35190.17,7.0,0.44,217.0,0.04,1955.01,1311.63,0.45,10.0,18.0,44.0,0.14,0.0,88.0,129.0,41.0,25.0,81.0,12.7,55.0,,,8.0,36.0,11.0,0.2,16.0,2.25
-1.0,4.0,11.0,6.0,1.0,38.0,1.0,0.0,25.0,2.0,42.36,23.73,23858.84,1.0,0.34,182.0,0.04,1325.49,1005.29,0.17,5.0,10.0,34.0,0.18,3.0,89.0,93.0,30.0,16.0,33.0,10.71,28.0,,,0.0,20.0,6.0,0.21,10.0,2.0
-1.0,13.0,9.0,5.0,1.0,20.0,1.0,0.0,23.0,0.0,30.19,7.85,1858.26,7.0,0.08,51.0,0.13,103.24,236.84,0.2,4.0,8.0,17.0,0.09,1.0,17.0,34.0,13.0,12.0,58.0,47.73,24.0,,,20.0,16.0,5.0,0.21,8.0,2.0
-1.0,3.0,3.0,1.0,0.5,5.0,1.0,0.0,11.0,2.0,17.29,12.0,2489.43,0.0,0.07,48.0,0.08,138.3,207.45,0.5,1.0,2.0,5.0,0.11,2.0,16.0,32.0,8.0,12.0,19.0,26.67,13.0,,,2.0,4.0,2.0,0.15,2.0,2.0
-1.0,0.0,5.0,1.0,0.33,8.0,3.0,1.0,9.0,1.0,14.65,4.8,337.48,0.0,0.02,19.0,0.21,18.75,70.31,1.0,2.0,3.0,7.0,0.3,0.0,6.0,13.0,5.0,8.0,10.0,0.0,9.0,,,0.0,6.0,3.0,0.33,2.0,3.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,13.0,2.0,18.1,9.63,1676.34,0.0,0.06,41.0,0.1,93.13,174.17,0.5,1.0,2.0,6.0,0.12,0.0,14.0,27.0,8.0,11.0,17.0,0.0,13.0,,,0.0,4.0,2.0,0.15,2.0,2.0
-1.0,2.0,7.0,2.0,0.5,14.0,1.0,0.0,24.0,2.0,20.18,16.36,5403.6,1.0,0.11,73.0,0.06,300.2,330.22,0.25,3.0,6.0,12.0,0.15,0.0,30.0,43.0,11.0,12.0,27.0,0.0,24.0,,,0.0,12.0,4.0,0.17,6.0,2.0
-1.0,18.0,6.0,3.0,0.75,16.0,1.0,0.0,29.0,3.0,49.27,18.53,16907.83,6.0,0.3,151.0,0.05,939.32,912.7,0.25,1.0,2.0,14.0,0.07,7.0,57.0,94.0,40.0,26.0,61.0,30.95,36.0,,,6.0,4.0,4.0,0.11,2.0,2.0
-1.0,84.0,37.0,8.0,0.42,82.0,9.0,0.44,101.0,9.0,75.03,66.0,326814.89,10.0,1.65,685.0,0.02,18156.38,4951.74,0.47,17.0,33.0,65.0,0.06,44.0,264.0,421.0,100.0,50.0,306.0,54.3,145.0,,,76.0,66.0,19.0,0.13,32.0,2.06
-1.0,16.0,25.0,10.0,0.77,48.0,9.0,0.67,62.0,3.0,84.92,18.79,29993.03,5.0,0.53,265.0,0.05,1666.28,1595.93,0.69,12.0,23.0,37.0,0.14,5.0,91.0,174.0,46.0,19.0,92.0,17.33,67.0,,,8.0,42.0,13.0,0.19,18.0,2.33
-1.0,19.0,13.0,5.0,0.71,24.0,5.0,0.67,28.0,4.0,55.58,14.56,11789.43,4.0,0.27,142.0,0.07,654.97,809.46,0.71,6.0,10.0,19.0,0.09,4.0,43.0,99.0,31.0,21.0,77.0,44.0,32.0,,,18.0,20.0,7.0,0.22,8.0,2.5
-1.0,9.0,5.0,3.0,1.0,14.0,1.0,0.0,17.0,0.0,29.6,24.29,17460.6,2.0,0.24,137.0,0.04,970.03,718.97,0.33,2.0,4.0,13.0,0.09,4.0,60.0,77.0,21.0,17.0,34.0,29.17,21.0,,,3.0,8.0,3.0,0.14,4.0,2.0
-1.0,4.0,3.0,1.0,0.5,5.0,1.0,0.0,8.0,0.0,11.07,4.38,211.89,0.0,0.02,14.0,0.23,11.77,48.43,0.5,1.0,2.0,5.0,0.18,0.0,5.0,9.0,4.0,7.0,11.0,55.56,8.0,,,10.0,4.0,2.0,0.25,2.0,2.0
-1.0,164.0,110.0,46.0,0.66,241.0,27.0,0.38,361.0,1.0,157.03,97.73,1499684.32,26.0,5.12,1844.0,0.01,83315.8,15345.64,0.39,37.0,66.0,173.0,0.09,37.0,711.0,1133.0,251.0,69.0,764.0,38.71,398.0,,,191.0,128.0,70.0,0.18,54.0,2.37
-1.0,25.0,25.0,9.0,0.69,59.0,7.0,0.5,70.0,1.0,80.81,26.6,57176.91,6.0,0.72,343.0,0.04,3176.49,2149.51,0.54,12.0,23.0,48.0,0.11,6.0,133.0,210.0,55.0,22.0,117.0,23.08,76.0,,,15.0,42.0,13.0,0.17,18.0,2.33
-1.0,134.0,60.0,23.0,0.56,118.0,6.0,0.13,177.0,5.0,101.81,54.82,305928.62,9.0,1.86,767.0,0.02,16996.03,5580.79,0.15,11.0,19.0,79.0,0.1,63.0,268.0,499.0,110.0,45.0,406.0,34.69,240.0,,,31.0,38.0,41.0,0.17,16.0,2.38
-1.0,1.0,3.0,1.0,0.5,7.0,1.0,0.0,14.0,1.0,28.66,11.47,3771.09,2.0,0.11,67.0,0.09,209.5,328.76,0.5,1.0,2.0,7.0,0.06,6.0,30.0,37.0,17.0,13.0,35.0,57.58,20.0,,,13.0,4.0,2.0,0.1,2.0,2.0
-1.0,20.0,7.0,3.0,0.75,12.0,1.0,0.0,10.0,1.0,19.23,5.69,622.17,2.0,0.04,28.0,0.18,34.57,109.39,0.25,3.0,6.0,10.0,0.11,2.0,13.0,15.0,8.0,7.0,35.0,28.57,12.0,,,2.0,12.0,4.0,0.33,6.0,2.0
-1.0,12.0,19.0,9.0,0.9,47.0,10.0,1.0,50.0,2.0,65.44,11.21,8218.63,2.0,0.24,136.0,0.09,456.59,733.36,1.0,9.0,18.0,39.0,0.16,0.0,50.0,86.0,29.0,13.0,63.0,0.0,50.0,,,0.0,36.0,10.0,0.2,18.0,2.0
-1.0,9.0,8.0,3.0,0.6,14.0,1.0,0.0,14.0,0.0,12.36,15.0,2781.99,2.0,0.06,41.0,0.07,154.56,185.47,0.2,2.0,4.0,11.0,0.15,4.0,16.0,25.0,8.0,15.0,33.0,39.13,18.0,,,5.0,8.0,5.0,0.28,4.0,2.0
-1.0,7.0,3.0,1.0,0.5,7.0,1.0,0.0,15.0,1.0,17.24,10.64,1950.69,1.0,0.06,40.0,0.09,108.37,183.4,0.5,1.0,2.0,7.0,0.07,0.0,18.0,22.0,11.0,13.0,30.0,31.82,15.0,,,7.0,4.0,2.0,0.13,2.0,2.0
-1.0,33.0,23.0,1.0,0.08,60.0,1.0,0.0,65.0,4.0,79.18,42.02,139798.54,1.0,1.11,541.0,0.02,7766.59,3327.01,0.08,11.0,22.0,50.0,0.06,5.0,230.0,311.0,52.0,19.0,199.0,60.61,70.0,,,95.0,44.0,12.0,0.17,22.0,2.0
-1.0,77.0,19.0,10.0,1.0,69.0,1.0,0.0,127.0,1.0,208.02,26.3,143936.36,6.0,1.82,753.0,0.04,7996.46,5471.89,0.1,9.0,18.0,61.0,0.04,4.0,259.0,494.0,128.0,26.0,240.0,21.6,131.0,,,31.0,36.0,10.0,0.08,18.0,2.0
-1.0,11.0,9.0,5.0,1.0,24.0,1.0,0.0,42.0,1.0,66.6,18.54,22884.16,6.0,0.41,209.0,0.05,1271.34,1234.54,0.2,4.0,8.0,21.0,0.09,0.0,80.0,129.0,41.0,19.0,58.0,8.7,42.0,,,4.0,16.0,5.0,0.12,8.0,2.0
-1.0,19.0,3.0,2.0,1.0,23.0,1.0,0.0,33.0,0.0,64.01,11.65,8684.99,1.0,0.25,135.0,0.09,482.5,745.68,0.5,1.0,2.0,23.0,0.04,2.0,66.0,69.0,34.0,12.0,55.0,5.71,35.0,,,0.0,4.0,2.0,0.06,2.0,2.0
-1.0,4.0,9.0,1.0,0.2,19.0,1.0,0.0,20.0,1.0,13.75,21.0,6065.91,0.0,0.1,63.0,0.05,336.99,288.85,0.2,4.0,8.0,16.0,0.2,0.0,21.0,42.0,8.0,16.0,25.0,0.0,20.0,,,0.0,16.0,5.0,0.25,8.0,2.0
-1.0,25.0,11.0,3.0,0.5,24.0,1.0,0.0,22.0,2.0,25.24,19.95,10047.02,4.0,0.17,94.0,0.05,558.17,503.61,0.17,5.0,10.0,20.0,0.08,11.0,38.0,56.0,20.0,21.0,80.0,59.26,33.0,,,21.0,20.0,6.0,0.18,10.0,2.0
-1.0,42.0,11.0,6.0,1.0,30.0,1.0,0.0,32.0,0.0,53.31,12.89,8852.8,10.0,0.23,123.0,0.08,491.82,686.95,0.17,5.0,10.0,26.0,0.05,5.0,47.0,76.0,31.0,17.0,124.0,60.49,37.0,,,44.0,20.0,6.0,0.16,10.0,2.0
-1.0,8.0,7.0,1.0,0.25,11.0,3.0,0.67,15.0,0.0,17.03,14.68,3670.2,0.0,0.08,52.0,0.07,203.9,249.98,0.75,3.0,5.0,9.0,0.17,2.0,19.0,33.0,11.0,17.0,23.0,51.61,17.0,,,14.0,10.0,4.0,0.24,4.0,2.5
-1.0,0.0,3.0,2.0,1.0,8.0,1.0,0.0,19.0,2.0,31.58,9.5,2850.0,4.0,0.1,60.0,0.11,158.33,300.0,0.5,1.0,2.0,8.0,0.08,0.0,19.0,41.0,16.0,16.0,26.0,24.0,19.0,,,6.0,4.0,2.0,0.11,2.0,2.0
-1.0,23.0,9.0,5.0,1.0,21.0,5.0,1.0,31.0,1.0,54.55,14.84,12009.6,5.0,0.27,140.0,0.07,667.2,809.39,1.0,4.0,8.0,18.0,0.07,10.0,61.0,79.0,37.0,18.0,74.0,38.0,41.0,,,9.0,16.0,5.0,0.12,8.0,2.0
-1.0,2.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,0.0,11.86,4.38,227.03,0.0,0.02,15.0,0.23,12.61,51.89,0.5,1.0,2.0,6.0,0.22,0.0,5.0,10.0,4.0,7.0,9.0,47.06,9.0,,,8.0,4.0,2.0,0.22,2.0,2.0
-1.0,3.0,3.0,1.0,0.5,5.0,1.0,0.0,11.0,2.0,10.9,12.0,1569.59,0.0,0.04,32.0,0.08,87.2,130.8,0.5,1.0,2.0,5.0,0.11,2.0,10.0,22.0,5.0,12.0,19.0,26.67,13.0,,,2.0,4.0,2.0,0.15,2.0,2.0
-1.0,19.0,7.0,4.0,1.0,16.0,1.0,0.0,21.0,0.0,31.79,17.86,10140.57,3.0,0.19,104.0,0.06,563.36,567.78,0.25,3.0,6.0,14.0,0.05,4.0,47.0,57.0,25.0,19.0,84.0,48.78,25.0,,,16.0,12.0,4.0,0.16,6.0,2.0
-1.0,9.0,5.0,3.0,1.0,11.0,1.0,0.0,17.0,0.0,36.74,14.57,7799.92,3.0,0.18,102.0,0.07,433.33,535.29,0.33,2.0,4.0,10.0,0.1,2.0,36.0,66.0,21.0,17.0,31.0,19.05,19.0,,,2.0,8.0,3.0,0.16,4.0,2.0
-1.0,40.0,11.0,4.0,0.67,27.0,5.0,0.8,48.0,1.0,71.01,24.77,43561.75,4.0,0.59,279.0,0.04,2420.1,1758.75,0.83,4.0,8.0,23.0,0.04,25.0,107.0,172.0,54.0,25.0,151.0,44.19,73.0,,,13.0,16.0,6.0,0.08,8.0,2.0
-1.0,0.0,9.0,1.0,0.2,12.0,5.0,1.0,9.0,1.0,19.29,6.43,797.14,0.0,0.04,31.0,0.16,44.29,124.0,1.0,4.0,7.0,9.0,0.5,0.0,10.0,21.0,7.0,9.0,10.0,0.0,9.0,,,0.0,10.0,5.0,0.56,2.0,5.0
-1.0,6.0,9.0,3.0,0.6,17.0,1.0,0.0,24.0,3.0,32.54,9.5,2936.77,2.0,0.1,63.0,0.11,163.15,309.13,0.2,4.0,8.0,14.0,0.16,1.0,19.0,44.0,15.0,15.0,32.0,4.0,25.0,,,0.0,16.0,5.0,0.2,8.0,2.0
-1.0,12.0,5.0,2.0,0.67,10.0,3.0,1.0,14.0,0.0,15.83,13.82,3022.38,1.0,0.07,46.0,0.07,167.91,218.72,1.0,2.0,4.0,9.0,0.09,3.0,19.0,27.0,11.0,16.0,34.0,33.33,17.0,,,4.0,8.0,3.0,0.18,4.0,2.0
-1.0,14.0,7.0,4.0,1.0,16.0,1.0,0.0,20.0,0.0,47.35,11.12,5850.56,3.0,0.18,97.0,0.09,325.03,526.35,0.25,3.0,6.0,14.0,0.08,3.0,34.0,63.0,26.0,17.0,50.0,42.86,23.0,,,12.0,12.0,4.0,0.17,6.0,2.0
-1.0,20.0,11.0,5.0,0.83,22.0,3.0,0.4,27.0,4.0,53.81,14.9,11951.03,4.0,0.27,140.0,0.07,663.95,801.91,0.5,5.0,9.0,18.0,0.09,4.0,42.0,98.0,31.0,22.0,68.0,42.55,31.0,,,16.0,18.0,6.0,0.19,8.0,2.25
-1.0,13.0,5.0,3.0,1.0,10.0,1.0,0.0,19.0,0.0,37.6,9.75,3574.45,2.0,0.12,74.0,0.1,198.58,366.61,0.33,2.0,4.0,9.0,0.06,9.0,27.0,47.0,18.0,13.0,49.0,45.71,28.0,,,7.0,8.0,3.0,0.11,4.0,2.0
-1.0,13.0,9.0,5.0,1.0,21.0,5.0,1.0,25.0,4.0,38.51,14.25,7820.87,5.0,0.18,107.0,0.07,434.49,548.83,1.0,4.0,8.0,18.0,0.07,12.0,38.0,69.0,20.0,15.0,67.0,52.83,37.0,,,16.0,16.0,5.0,0.14,8.0,2.0
-1.0,5.0,3.0,1.0,0.5,5.0,1.0,0.0,11.0,2.0,19.8,6.11,739.53,0.0,0.04,28.0,0.16,41.08,121.01,0.5,1.0,2.0,5.0,0.11,0.0,10.0,18.0,9.0,11.0,19.0,15.38,11.0,,,2.0,4.0,2.0,0.18,2.0,2.0
-1.0,9.0,5.0,3.0,1.0,10.0,1.0,0.0,16.0,0.0,39.8,9.0,3223.83,2.0,0.12,73.0,0.11,179.1,358.2,0.33,2.0,4.0,9.0,0.07,10.0,27.0,46.0,18.0,12.0,42.0,50.0,26.0,,,6.0,8.0,3.0,0.12,4.0,2.0
-1.0,46.0,19.0,8.0,0.8,48.0,1.0,0.0,40.0,0.0,83.37,31.3,81653.73,8.0,0.87,399.0,0.03,4536.32,2609.12,0.1,9.0,18.0,40.0,0.07,35.0,153.0,246.0,66.0,27.0,153.0,62.26,75.0,,,31.0,36.0,10.0,0.13,18.0,2.0
-1.0,4.0,3.0,2.0,1.0,5.0,1.0,0.0,6.0,0.0,17.91,6.29,707.7,1.0,0.04,27.0,0.16,39.32,112.59,0.5,1.0,2.0,5.0,0.11,2.0,8.0,19.0,7.0,11.0,19.0,57.14,8.0,,,6.0,4.0,2.0,0.25,2.0,2.0
-1.0,12.0,9.0,3.0,0.6,19.0,1.0,0.0,37.0,2.0,30.93,16.0,7919.03,3.0,0.16,93.0,0.06,439.95,494.94,0.2,4.0,8.0,16.0,0.06,2.0,32.0,61.0,20.0,20.0,80.0,44.78,39.0,,,28.0,16.0,5.0,0.13,8.0,2.0
-1.0,15.0,5.0,2.0,0.67,10.0,1.0,0.0,12.0,1.0,28.99,18.12,9514.39,1.0,0.18,106.0,0.06,528.58,525.14,0.33,2.0,4.0,9.0,0.07,7.0,44.0,62.0,17.0,14.0,44.0,57.14,19.0,,,9.0,8.0,3.0,0.16,4.0,2.0
-1.0,40.0,9.0,2.0,0.4,21.0,1.0,0.0,31.0,0.0,47.41,27.5,35852.6,4.0,0.43,231.0,0.04,1991.81,1303.73,0.2,4.0,8.0,18.0,0.06,2.0,70.0,161.0,28.0,22.0,89.0,35.42,33.0,,,15.0,16.0,5.0,0.15,8.0,2.0
-1.0,3.0,3.0,1.0,0.5,5.0,1.0,0.0,14.0,2.0,11.85,9.0,959.45,0.0,0.04,28.0,0.11,53.3,106.61,0.5,1.0,2.0,5.0,0.11,0.0,10.0,18.0,5.0,9.0,18.0,0.0,14.0,,,0.0,4.0,2.0,0.14,2.0,2.0
-1.0,12.0,19.0,9.0,0.9,47.0,10.0,1.0,50.0,2.0,74.62,10.16,7697.18,2.0,0.25,138.0,0.1,427.62,757.88,1.0,9.0,18.0,39.0,0.16,0.0,50.0,88.0,32.0,13.0,63.0,0.0,50.0,,,0.0,36.0,10.0,0.2,18.0,2.0
-1.0,5.0,3.0,2.0,1.0,13.0,1.0,0.0,30.0,0.0,58.05,14.68,12512.17,9.0,0.28,151.0,0.07,695.12,852.22,0.5,1.0,2.0,13.0,0.05,0.0,57.0,94.0,33.0,17.0,42.0,16.67,30.0,,,6.0,4.0,2.0,0.07,2.0,2.0
-1.0,39.0,23.0,7.0,0.58,49.0,5.0,0.36,68.0,5.0,52.05,21.71,24543.69,10.0,0.38,187.0,0.05,1363.54,1130.3,0.42,11.0,20.0,39.0,0.07,4.0,76.0,111.0,42.0,24.0,177.0,47.69,72.0,,,58.0,40.0,12.0,0.17,18.0,2.22
-1.0,67.0,29.0,15.0,1.0,76.0,15.0,1.0,92.0,2.0,46.37,57.0,150670.96,10.0,0.88,466.0,0.02,8370.61,2643.35,1.0,14.0,28.0,63.0,0.07,27.0,192.0,274.0,32.0,19.0,228.0,42.5,119.0,,,41.0,56.0,15.0,0.13,28.0,2.0
-1.0,2.0,3.0,2.0,1.0,6.0,1.0,0.0,12.0,2.0,20.76,2.5,129.72,1.0,0.02,15.0,0.4,7.21,51.89,0.5,1.0,2.0,6.0,0.12,2.0,6.0,9.0,6.0,5.0,17.0,14.29,14.0,,,0.0,4.0,2.0,0.14,2.0,2.0
-1.0,3.0,6.0,4.0,1.0,30.0,1.0,0.0,36.0,0.0,48.31,17.63,15014.65,5.0,0.28,156.0,0.06,834.15,851.67,0.25,1.0,2.0,28.0,0.07,2.0,56.0,100.0,27.0,17.0,55.0,29.41,38.0,,,13.0,4.0,4.0,0.11,2.0,2.0
-1.0,9.0,17.0,8.0,0.89,34.0,1.0,0.0,24.0,0.0,30.54,11.65,4143.37,4.0,0.12,74.0,0.09,230.19,355.74,0.11,8.0,16.0,27.0,0.26,0.0,36.0,38.0,17.0,11.0,34.0,0.0,24.0,,,0.0,32.0,9.0,0.38,16.0,2.0
-1.0,17.0,15.0,6.0,0.75,37.0,1.0,0.0,29.0,0.0,78.29,48.05,180758.79,3.0,1.25,565.0,0.02,10042.15,3761.89,0.13,7.0,14.0,31.0,0.1,28.0,217.0,348.0,70.0,31.0,81.0,53.97,57.0,,,6.0,28.0,8.0,0.14,14.0,2.0
-1.0,14.0,9.0,3.0,0.6,21.0,1.0,0.0,24.0,1.0,27.08,39.72,42716.37,3.0,0.36,197.0,0.03,2373.13,1075.51,0.2,4.0,8.0,18.0,0.07,2.0,87.0,110.0,23.0,21.0,68.0,47.83,26.0,,,20.0,16.0,5.0,0.19,8.0,2.0
-1.0,35.0,31.0,11.0,0.69,68.0,10.0,0.6,76.0,5.0,108.35,33.87,124313.16,9.0,1.22,526.0,0.03,6906.29,3670.05,0.63,15.0,26.0,54.0,0.1,28.0,199.0,327.0,94.0,32.0,157.0,37.19,104.0,,,17.0,52.0,16.0,0.15,22.0,2.36
-1.0,6.0,3.0,1.0,0.5,5.0,1.0,0.0,9.0,1.0,13.77,13.5,2508.88,0.0,0.06,43.0,0.07,139.38,185.84,0.5,1.0,2.0,5.0,0.1,2.0,18.0,25.0,8.0,12.0,20.0,30.77,11.0,,,2.0,4.0,2.0,0.18,2.0,2.0
-1.0,5.0,19.0,8.0,0.8,61.0,8.0,0.78,127.0,18.0,124.12,29.01,104460.67,5.0,1.2,526.0,0.03,5803.37,3600.73,0.8,9.0,17.0,53.0,0.06,7.0,220.0,306.0,91.0,24.0,179.0,26.59,134.0,,,39.0,34.0,10.0,0.07,16.0,2.13
-1.0,4.0,3.0,2.0,1.0,6.0,1.0,0.0,12.0,1.0,23.34,6.11,871.59,2.0,0.05,33.0,0.16,48.42,142.62,0.5,1.0,2.0,6.0,0.1,0.0,10.0,23.0,9.0,11.0,21.0,25.0,12.0,,,4.0,4.0,2.0,0.17,2.0,2.0
-1.0,8.0,3.0,1.0,0.5,7.0,1.0,0.0,13.0,1.0,29.61,9.15,2480.95,1.0,0.09,57.0,0.11,137.83,271.03,0.5,1.0,2.0,7.0,0.06,6.0,17.0,40.0,13.0,14.0,33.0,45.83,19.0,,,5.0,4.0,2.0,0.11,2.0,2.0
-1.0,13.0,7.0,4.0,1.0,23.0,1.0,0.0,45.0,0.0,99.18,16.49,26973.57,4.0,0.55,261.0,0.06,1498.53,1635.63,0.25,3.0,6.0,21.0,0.06,1.0,94.0,167.0,57.0,20.0,65.0,11.76,46.0,,,5.0,12.0,4.0,0.09,6.0,2.0
-1.0,4.0,13.0,7.0,1.0,47.0,1.0,0.0,42.0,1.0,160.8,10.16,16586.02,2.0,0.54,263.0,0.1,921.45,1633.09,0.14,6.0,12.0,42.0,0.15,1.0,130.0,133.0,64.0,10.0,48.0,2.33,43.0,,,0.0,24.0,7.0,0.16,12.0,2.0
-1.0,5.0,3.0,2.0,1.0,5.0,1.0,0.0,10.0,3.0,15.6,6.67,693.33,1.0,0.03,26.0,0.15,38.52,104.0,0.5,1.0,2.0,5.0,0.06,4.0,8.0,18.0,6.0,10.0,32.0,61.54,14.0,,,12.0,4.0,2.0,0.14,2.0,2.0
-1.0,1.0,5.0,1.0,0.33,12.0,1.0,0.0,12.0,2.0,21.83,10.42,2369.07,0.0,0.08,51.0,0.1,131.62,227.43,0.33,2.0,4.0,11.0,0.21,0.0,25.0,26.0,12.0,10.0,14.0,0.0,12.0,,,0.0,8.0,3.0,0.25,4.0,2.0
-1.0,2.0,15.0,6.0,0.75,24.0,6.0,0.71,41.0,4.0,75.22,14.8,16481.41,2.0,0.37,187.0,0.07,915.63,1113.43,0.75,7.0,12.0,18.0,0.15,1.0,67.0,120.0,43.0,19.0,54.0,19.61,42.0,,,9.0,24.0,8.0,0.19,10.0,2.4
-1.0,39.0,13.0,7.0,1.0,33.0,1.0,0.0,48.0,1.0,124.44,13.9,24028.83,7.0,0.58,262.0,0.07,1334.93,1729.18,0.14,6.0,12.0,28.0,0.06,4.0,107.0,155.0,77.0,20.0,120.0,40.0,52.0,,,28.0,24.0,7.0,0.13,12.0,2.0
-1.0,15.0,11.0,6.0,1.0,30.0,1.0,0.0,36.0,3.0,46.84,21.46,21576.47,4.0,0.34,182.0,0.05,1198.69,1005.29,0.17,5.0,10.0,26.0,0.07,9.0,61.0,121.0,27.0,19.0,83.0,46.27,45.0,,,22.0,20.0,6.0,0.13,10.0,2.0
-1.0,5.0,3.0,1.0,0.5,5.0,1.0,0.0,9.0,2.0,13.64,17.06,3972.03,0.0,0.08,53.0,0.06,220.67,232.79,0.5,1.0,2.0,5.0,0.11,2.0,21.0,32.0,8.0,13.0,19.0,30.77,11.0,,,2.0,4.0,2.0,0.18,2.0,2.0
-1.0,15.0,7.0,4.0,1.0,15.0,1.0,0.0,13.0,0.0,26.75,11.03,3253.68,3.0,0.1,59.0,0.09,180.76,295.0,0.25,3.0,6.0,13.0,0.1,3.0,25.0,34.0,17.0,15.0,40.0,45.83,16.0,,,8.0,12.0,4.0,0.25,6.0,2.0
-1.0,16.0,5.0,3.0,1.0,15.0,1.0,0.0,15.0,1.0,36.19,7.18,1867.89,7.0,0.09,52.0,0.14,103.77,260.0,0.33,2.0,4.0,14.0,0.05,2.0,21.0,31.0,19.0,13.0,58.0,63.41,17.0,,,24.0,8.0,3.0,0.18,4.0,2.0
