l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,1.0,3.0,2.0,1.0,7.0,1.0,0.0,5.0,3.0,11.52,5.6,361.36,1.0,0.02,18.0,0.18,20.08,64.53,0.5,0.0,0.0,7.0,0.29,0.0,8.0,10.0,5.0,7.0,7.0,0.0,5.0,,,0.0,0.0,2.0,0.4,0.0,0.0
-1.0,13.0,3.0,2.0,1.0,13.0,1.0,0.0,19.0,0.0,41.39,9.75,3934.63,6.0,0.13,80.0,0.1,218.59,403.55,0.5,1.0,2.0,13.0,0.05,0.0,39.0,41.0,22.0,11.0,40.0,24.0,19.0,,,6.0,4.0,2.0,0.11,2.0,2.0
-1.0,24.0,43.0,10.0,0.45,73.0,14.0,0.62,101.0,4.0,54.01,45.5,111805.63,2.0,0.82,416.0,0.02,6211.42,2457.27,0.64,21.0,34.0,53.0,0.12,18.0,169.0,247.0,39.0,21.0,184.0,35.67,119.0,,,38.0,68.0,22.0,0.18,26.0,2.62
-1.0,11.0,9.0,1.0,0.2,21.0,1.0,0.0,12.0,1.0,33.86,11.67,4608.33,3.0,0.13,79.0,0.09,256.01,395.0,0.2,4.0,8.0,18.0,0.19,0.0,30.0,49.0,18.0,14.0,26.0,7.69,12.0,,,1.0,16.0,5.0,0.42,8.0,2.0
-1.0,1.0,13.0,6.0,0.86,24.0,6.0,0.83,17.0,3.0,29.56,17.53,9086.14,1.0,0.17,109.0,0.06,504.79,518.28,0.86,0.0,0.0,19.0,0.37,0.0,51.0,58.0,16.0,11.0,19.0,0.0,17.0,,,0.0,0.0,7.0,0.41,0.0,0.0
-1.0,3.0,5.0,3.0,1.0,13.0,1.0,0.0,18.0,0.0,27.93,20.43,11656.27,2.0,0.19,120.0,0.05,647.57,570.59,0.33,2.0,4.0,12.0,0.13,0.0,44.0,76.0,14.0,13.0,23.0,0.0,18.0,,,0.0,8.0,3.0,0.17,4.0,2.0
-1.0,15.0,45.0,7.0,0.3,62.0,19.0,0.82,54.0,2.0,54.16,34.14,63133.21,6.0,0.62,326.0,0.03,3507.4,1849.21,0.83,22.0,84.0,41.0,0.18,9.0,115.0,211.0,32.0,19.0,125.0,50.46,63.0,,,46.0,56.0,23.0,0.37,12.0,4.67
-1.0,19.0,5.0,2.0,0.67,9.0,3.0,1.0,12.0,4.0,16.35,23.86,9310.08,1.0,0.13,83.0,0.04,517.23,390.14,1.0,2.0,3.0,8.0,0.06,2.0,35.0,48.0,11.0,15.0,49.0,57.14,14.0,,,14.0,6.0,3.0,0.21,2.0,3.0
-1.0,3.0,9.0,3.0,0.6,15.0,3.0,0.5,10.0,0.0,12.2,18.0,3953.09,1.0,0.07,50.0,0.06,219.62,219.62,0.6,6.0,9.0,12.0,0.29,0.0,18.0,32.0,7.0,14.0,17.0,16.67,10.0,,,2.0,18.0,5.0,0.5,6.0,3.0
-1.0,4.0,27.0,14.0,1.0,61.0,14.0,1.0,34.0,4.0,36.12,34.34,42589.6,5.0,0.41,230.0,0.03,2366.09,1240.23,1.0,0.0,0.0,49.0,0.22,0.0,101.0,129.0,25.0,17.0,65.0,27.66,34.0,,,13.0,0.0,14.0,0.41,0.0,0.0
-1.0,1.0,5.0,2.0,0.67,11.0,1.0,0.0,7.0,0.0,19.33,8.57,1420.02,2.0,0.06,39.0,0.12,78.89,165.67,0.33,0.0,0.0,10.0,0.21,0.0,10.0,29.0,7.0,12.0,14.0,0.0,7.0,,,0.0,0.0,3.0,0.43,0.0,0.0
-1.0,15.0,31.0,15.0,0.94,76.0,1.0,0.0,33.0,0.0,35.6,30.0,32042.61,7.0,0.36,230.0,0.03,1780.14,1068.09,0.06,15.0,30.0,62.0,0.3,0.0,65.0,165.0,13.0,12.0,54.0,0.0,33.0,,,0.0,60.0,16.0,0.48,30.0,2.0
-1.0,13.0,3.0,1.0,0.5,7.0,1.0,0.0,27.0,1.0,32.9,19.0,11878.01,1.0,0.21,133.0,0.05,659.89,625.16,0.5,1.0,2.0,7.0,0.04,0.0,38.0,95.0,13.0,13.0,48.0,18.18,27.0,,,6.0,4.0,2.0,0.07,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,13.0,1.0,18.86,5.5,570.49,0.0,0.03,24.0,0.18,31.69,103.73,0.5,0.0,0.0,5.0,0.14,0.0,9.0,15.0,9.0,11.0,14.0,0.0,13.0,,,0.0,0.0,2.0,0.15,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,13.32,3.5,163.12,1.0,0.02,13.0,0.29,9.06,46.6,1.0,0.0,0.0,3.0,0.13,0.0,5.0,8.0,5.0,7.0,8.0,0.0,5.0,,,0.0,0.0,1.0,0.2,0.0,0.0
-1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,10.63,3.75,149.49,1.0,0.01,12.0,0.27,8.3,39.86,1.0,0.0,0.0,3.0,0.02,0.0,5.0,7.0,4.0,6.0,55.0,92.0,4.0,,,46.0,0.0,1.0,0.25,0.0,0.0
-1.0,0.0,3.0,1.0,0.5,5.0,1.0,0.0,4.0,1.0,3.4,22.5,1719.1,0.0,0.03,23.0,0.04,95.51,76.4,0.5,1.0,2.0,5.0,0.33,0.0,5.0,18.0,1.0,9.0,6.0,0.0,4.0,,,0.0,4.0,2.0,0.5,2.0,2.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,15.23,5.0,380.74,0.0,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,6.0,0.25,0.0,10.0,10.0,7.0,7.0,8.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,1.0,15.0,4.0,0.44,35.0,4.0,0.38,24.0,0.0,31.55,35.27,39260.76,1.0,0.37,190.0,0.03,2181.15,1113.02,0.44,0.0,0.0,28.0,0.25,5.0,81.0,109.0,31.0,27.0,36.0,29.41,29.0,,,5.0,0.0,9.0,0.31,0.0,0.0
-1.0,22.0,17.0,2.0,0.2,32.0,1.0,0.0,35.0,0.0,23.31,30.11,21129.06,2.0,0.23,131.0,0.03,1173.84,701.84,0.1,6.0,11.0,24.0,0.14,4.0,52.0,79.0,19.0,22.0,69.0,22.22,39.0,,,6.0,22.0,10.0,0.26,10.0,2.2
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,2.0,0.0,9.49,3.5,116.27,1.0,0.01,10.0,0.29,6.46,33.22,0.5,2.0,3.0,6.0,0.5,0.0,3.0,7.0,3.0,7.0,4.0,0.0,2.0,,,0.0,6.0,2.0,1.0,2.0,3.0
-1.0,11.0,5.0,1.0,1.0,24.0,1.0,0.0,30.0,1.0,63.11,17.0,18239.92,6.0,0.36,203.0,0.06,1013.33,1072.94,1.0,2.0,4.0,23.0,0.01,0.0,68.0,135.0,26.0,13.0,70.0,47.37,30.0,,,27.0,8.0,1.0,0.03,4.0,2.0
-1.0,1.0,5.0,2.0,0.67,9.0,3.0,1.0,13.0,0.0,20.14,10.5,2220.96,2.0,0.07,45.0,0.1,123.39,211.52,1.0,2.0,3.0,8.0,0.19,0.0,18.0,27.0,12.0,14.0,16.0,0.0,13.0,,,0.0,6.0,3.0,0.23,2.0,3.0
-1.0,75.0,1.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,33.3,2.0,133.22,3.0,0.02,18.0,0.5,7.4,66.61,1.0,0.0,0.0,5.0,0.0,4.0,9.0,9.0,9.0,4.0,627.0,93.02,7.0,,,36.0,0.0,1.0,0.14,0.0,0.0
1.0,38.0,7.0,2.0,0.5,29.0,1.0,0.0,24.0,0.0,79.68,11.59,10705.07,15.0,0.31,157.0,0.09,594.73,923.57,0.25,3.0,6.0,27.0,0.03,19.0,68.0,89.0,44.0,15.0,117.0,68.83,43.0,,,34.0,12.0,4.0,0.09,6.0,2.0
1.0,14.0,9.0,2.0,0.4,18.0,1.0,0.0,32.0,0.0,16.9,44.55,33544.41,1.0,0.25,152.0,0.02,1863.58,753.04,0.2,4.0,8.0,15.0,0.08,6.0,49.0,103.0,11.0,20.0,66.0,36.0,38.0,,,12.0,16.0,5.0,0.13,8.0,2.0
1.0,23.0,3.0,2.0,1.0,15.0,1.0,0.0,31.0,1.0,53.71,11.17,6703.96,9.0,0.2,112.0,0.09,372.44,600.05,0.5,1.0,2.0,15.0,0.03,0.0,54.0,58.0,29.0,12.0,67.0,26.19,31.0,,,11.0,4.0,2.0,0.06,2.0,2.0
1.0,4.0,3.0,2.0,1.0,6.0,1.0,0.0,15.0,0.0,23.33,6.0,840.0,2.0,0.05,35.0,0.17,46.67,140.0,0.5,1.0,2.0,6.0,0.09,1.0,12.0,23.0,8.0,8.0,23.0,11.76,16.0,,,1.0,4.0,2.0,0.13,2.0,2.0
1.0,6.0,17.0,2.0,0.22,25.0,7.0,0.75,28.0,0.0,13.48,33.0,14676.46,1.0,0.15,97.0,0.03,815.36,444.74,0.78,8.0,11.0,18.0,0.21,1.0,33.0,64.0,8.0,16.0,43.0,20.0,29.0,,,6.0,22.0,9.0,0.31,6.0,3.67
1.0,3.0,7.0,2.0,0.5,11.0,4.0,1.0,2.0,1.0,21.96,14.0,4304.47,2.0,0.1,70.0,0.07,239.14,307.46,1.0,3.0,4.0,9.0,0.16,17.0,21.0,49.0,9.0,12.0,25.0,90.0,19.0,,,1.0,8.0,4.0,0.21,2.0,4.0
1.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,21.37,13.3,3780.76,1.0,0.09,62.0,0.08,210.04,284.27,1.0,0.0,0.0,3.0,0.03,8.0,19.0,43.0,10.0,14.0,29.0,70.0,14.0,,,6.0,0.0,1.0,0.07,0.0,0.0
1.0,11.0,7.0,2.0,0.5,12.0,3.0,0.67,19.0,0.0,16.85,18.91,6024.01,1.0,0.11,67.0,0.05,334.67,318.58,0.75,3.0,5.0,10.0,0.1,3.0,26.0,41.0,11.0,16.0,42.0,32.14,22.0,,,6.0,10.0,4.0,0.18,4.0,2.5
1.0,12.0,21.0,2.0,0.18,59.0,1.0,0.0,53.0,5.0,30.35,65.33,129533.9,2.0,0.66,355.0,0.02,7196.33,1982.66,0.09,10.0,20.0,50.0,0.11,15.0,168.0,187.0,27.0,21.0,97.0,32.04,68.0,,,10.0,40.0,11.0,0.16,20.0,2.0
1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,17.87,28.58,14596.38,0.0,0.17,138.0,0.03,810.91,510.66,1.0,0.0,0.0,2.0,0.03,4.0,49.0,89.0,6.0,7.0,33.0,21.74,22.0,,,1.0,0.0,1.0,0.05,0.0,0.0
1.0,3.0,7.0,4.0,1.0,15.0,1.0,0.0,2.0,0.0,21.59,13.59,3988.08,2.0,0.1,64.0,0.07,221.56,293.44,0.25,3.0,6.0,13.0,0.13,20.0,23.0,41.0,11.0,13.0,32.0,92.59,22.0,,,5.0,12.0,4.0,0.18,6.0,2.0
1.0,3.0,5.0,2.0,0.67,8.0,1.0,0.0,10.0,0.0,22.99,4.44,454.16,1.0,0.03,25.0,0.23,25.23,102.19,0.33,2.0,4.0,7.0,0.19,1.0,10.0,15.0,9.0,8.0,16.0,9.09,11.0,,,0.0,8.0,3.0,0.27,4.0,2.0
1.0,4.0,7.0,2.0,0.5,15.0,1.0,0.0,23.0,0.0,12.12,25.67,7986.92,2.0,0.1,72.0,0.04,443.72,311.18,0.25,3.0,6.0,13.0,0.12,3.0,22.0,50.0,6.0,14.0,34.0,17.86,26.0,,,2.0,12.0,4.0,0.15,6.0,2.0
1.0,6.0,3.0,2.0,1.0,8.0,1.0,0.0,16.0,0.0,26.74,12.83,4403.53,2.0,0.11,73.0,0.08,244.64,343.13,0.5,1.0,2.0,8.0,0.07,2.0,22.0,51.0,12.0,14.0,30.0,27.27,18.0,,,4.0,4.0,2.0,0.11,2.0,2.0
1.0,27.0,37.0,5.0,0.26,114.0,3.0,0.11,92.0,0.0,85.05,84.51,607387.78,9.0,2.4,1094.0,0.01,33743.77,7187.42,0.16,18.0,35.0,97.0,0.09,68.0,500.0,594.0,71.0,24.0,217.0,51.06,160.0,,,28.0,70.0,19.0,0.12,34.0,2.06
1.0,14.0,5.0,1.0,0.33,10.0,1.0,0.0,64.0,0.0,44.68,37.34,62299.43,0.0,0.56,340.0,0.03,3461.08,1668.34,0.33,2.0,4.0,9.0,0.04,3.0,129.0,211.0,19.0,11.0,85.0,7.25,67.0,,,2.0,8.0,3.0,0.04,4.0,2.0
1.0,4.0,11.0,2.0,0.33,27.0,3.0,0.4,22.0,3.0,18.18,29.14,15444.09,2.0,0.18,108.0,0.03,858.0,529.94,0.5,5.0,10.0,23.0,0.14,12.0,51.0,57.0,14.0,16.0,42.0,35.29,34.0,,,0.0,20.0,6.0,0.18,10.0,2.0
-1.0,5.0,15.0,0.5,22.0,6.0,0.71,54.0,0.0,8.0,1.0,53.43,23.25,2.0,28882.57,0.41,219.0,0.04,1604.59,1242.26,0.75,7.0,10.0,16.0,0.0,0.12,93.0,126.0,34.0,17.0,68.0,3.57,54.0,,2.0,20.0,8.0,0.15,6.0,4.0
-1.0,2.0,3.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,11.71,4.9,0.0,281.06,0.02,16.0,0.2,15.61,57.36,0.5,1.0,2.0,5.0,1.0,0.18,7.0,9.0,5.0,7.0,11.0,14.29,7.0,,0.0,4.0,2.0,0.29,2.0,1.0
-1.0,2.0,3.0,1.0,6.0,1.0,0.0,9.0,0.0,2.0,1.0,21.6,5.0,2.0,540.0,0.04,27.0,0.2,30.0,108.0,0.5,0.0,0.0,6.0,1.0,0.14,10.0,17.0,8.0,8.0,14.0,10.0,10.0,,0.0,0.0,2.0,0.2,0.0,2.0
-1.0,4.0,3.0,0.5,9.0,1.0,0.0,16.0,0.0,1.0,0.5,53.29,4.71,3.0,1180.09,0.08,54.0,0.21,65.56,250.77,0.5,1.0,2.0,9.0,0.0,0.07,20.0,34.0,17.0,8.0,27.0,20.0,16.0,,4.0,4.0,2.0,0.13,2.0,1.0
-1.0,2.0,7.0,0.25,12.0,3.0,0.67,13.0,2.0,3.0,0.75,19.62,10.0,1.0,1962.15,0.07,44.0,0.1,109.01,196.21,0.75,3.0,5.0,10.0,1.0,0.2,20.0,24.0,11.0,11.0,20.0,13.33,14.0,,1.0,10.0,4.0,0.29,4.0,1.0
-1.0,2.0,25.0,0.08,43.0,9.0,0.67,52.0,0.0,12.0,0.92,22.12,57.0,0.0,71859.2,0.42,242.0,0.02,3992.18,1260.69,0.69,12.0,20.0,32.0,16.0,0.15,108.0,134.0,18.0,19.0,84.0,31.58,68.0,,8.0,40.0,13.0,0.19,16.0,1.0
-1.0,2.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,19.86,6.5,1.0,838.88,0.04,36.0,0.15,46.6,129.06,1.0,0.0,0.0,3.0,1.0,0.09,13.0,23.0,6.0,6.0,11.0,14.29,7.0,,0.0,0.0,1.0,0.14,0.0,1.0
-1.0,0.0,9.0,0.2,11.0,5.0,1.0,9.0,0.0,4.0,0.8,22.93,6.0,0.0,825.65,0.05,33.0,0.17,45.87,137.61,1.0,4.0,5.0,8.0,0.0,0.31,12.0,21.0,9.0,9.0,16.0,35.71,9.0,,5.0,10.0,5.0,0.56,2.0,1.0
-1.0,2.0,3.0,1.0,9.0,1.0,0.0,11.0,0.0,2.0,1.0,18.1,8.86,3.0,1422.38,0.05,35.0,0.11,79.02,160.47,0.5,1.0,2.0,9.0,1.0,0.09,15.0,20.0,11.0,13.0,22.0,15.38,12.0,,1.0,4.0,2.0,0.17,2.0,2.0
-1.0,2.0,7.0,0.5,13.0,3.0,0.67,19.0,2.0,3.0,0.75,13.26,19.0,2.0,4788.17,0.08,53.0,0.05,266.01,252.01,0.75,3.0,5.0,11.0,0.0,0.16,19.0,34.0,9.0,18.0,25.0,0.0,19.0,,0.0,10.0,4.0,0.21,4.0,2.0
-1.0,5.0,5.0,0.67,12.0,1.0,0.0,8.0,0.0,3.0,1.0,42.23,8.64,3.0,3154.64,0.12,73.0,0.12,175.26,365.0,0.33,2.0,4.0,11.0,14.0,0.1,33.0,40.0,21.0,11.0,31.0,66.67,22.0,,2.0,8.0,3.0,0.14,4.0,2.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,58.17,1.64,1.0,155.76,0.03,25.0,0.61,8.65,95.18,1.0,0.0,0.0,3.0,0.0,0.1,12.0,13.0,11.0,3.0,10.0,0.0,8.0,,0.0,0.0,1.0,0.13,0.0,1.0
-1.0,11.0,53.0,1.0,123.0,11.0,0.38,127.0,3.0,20.0,0.74,121.76,24.32,18.0,72041.28,0.99,454.0,0.04,4002.29,2961.7,0.41,26.0,54.0,98.0,9.0,0.16,200.0,254.0,74.0,18.0,166.0,15.33,136.0,,14.0,92.0,27.0,0.2,40.0,27.0
-1.0,3.0,9.0,0.4,20.0,1.0,0.0,27.0,0.0,1.0,0.2,28.36,10.15,2.0,2923.49,0.1,62.0,0.1,162.42,287.92,0.2,4.0,8.0,17.0,1.0,0.14,22.0,40.0,13.0,12.0,35.0,10.0,28.0,,2.0,16.0,5.0,0.18,8.0,2.0
-1.0,1.0,9.0,0.13,18.0,1.0,0.0,27.0,0.0,1.0,0.13,34.09,9.88,0.0,3329.22,0.11,68.0,0.1,184.96,336.89,0.13,0.0,0.0,12.0,2.0,0.24,24.0,44.0,17.0,14.0,33.0,10.0,29.0,,1.0,0.0,8.0,0.28,0.0,1.0
-1.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,15.85,2.0,3.0,63.4,0.01,10.0,0.5,3.52,31.7,1.0,0.0,0.0,5.0,0.0,0.13,5.0,5.0,5.0,4.0,8.0,20.0,4.0,,1.0,0.0,1.0,0.25,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.01,0.0,1.0,0.0,1.0,67.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,1.0,7.0,0.25,12.0,3.0,0.67,11.0,0.0,0.0,0.0,20.37,7.0,1.0,998.37,0.05,33.0,0.14,55.46,142.62,0.75,3.0,5.0,10.0,1.0,0.25,14.0,19.0,10.0,10.0,16.0,15.38,12.0,,1.0,10.0,4.0,0.33,4.0,1.0
-1.0,9.0,49.0,0.52,100.0,6.0,0.21,61.0,1.0,15.0,0.6,18.7,91.25,6.0,155679.37,0.57,330.0,0.01,8648.85,1706.08,0.24,24.0,38.0,77.0,9.0,0.19,146.0,184.0,16.0,20.0,133.0,50.0,70.0,,52.0,76.0,25.0,0.36,28.0,13.0
-1.0,10.0,9.0,0.8,29.0,1.0,0.0,36.0,0.0,2.0,0.4,34.2,13.54,10.0,6269.41,0.15,101.0,0.07,348.3,463.08,0.2,4.0,8.0,26.0,3.0,0.06,32.0,69.0,13.0,11.0,86.0,51.35,39.0,,35.0,16.0,5.0,0.13,8.0,4.0
-1.0,1.0,3.0,1.0,7.0,1.0,0.0,12.0,0.0,2.0,1.0,28.99,6.92,3.0,1389.28,0.07,45.0,0.14,77.18,200.67,0.5,1.0,2.0,7.0,0.0,0.13,20.0,25.0,13.0,9.0,16.0,0.0,12.0,,0.0,4.0,2.0,0.17,2.0,2.0
-1.0,4.0,13.0,1.0,27.0,1.0,0.0,29.0,0.0,7.0,1.0,43.49,12.75,3.0,7069.6,0.18,113.0,0.08,392.76,554.48,0.14,6.0,12.0,22.0,0.0,0.2,51.0,62.0,20.0,10.0,35.0,0.0,29.0,,0.0,24.0,7.0,0.24,12.0,7.0
-1.0,14.0,19.0,1.0,54.0,1.0,0.0,62.0,0.0,1.0,1.0,59.96,20.52,5.0,25237.81,0.41,224.0,0.05,1402.1,1230.18,1.0,9.0,18.0,46.0,8.0,0.01,101.0,123.0,32.0,13.0,102.0,27.06,70.0,,15.0,36.0,1.0,0.01,18.0,1.0
-1.0,0.0,3.0,1.0,6.0,1.0,0.0,11.0,0.0,2.0,1.0,16.0,9.0,2.0,1296.0,0.05,36.0,0.11,72.0,144.0,0.5,1.0,2.0,6.0,0.0,0.15,14.0,22.0,7.0,9.0,13.0,0.0,11.0,,0.0,4.0,2.0,0.18,2.0,2.0
-1.0,0.0,9.0,0.2,18.0,1.0,0.0,18.0,0.0,5.0,1.0,30.19,11.08,0.0,3704.76,0.11,75.0,0.09,205.82,334.46,0.2,4.0,8.0,15.0,11.0,0.12,32.0,43.0,13.0,9.0,43.0,50.0,29.0,,7.0,16.0,5.0,0.17,8.0,1.0
-1.0,7.0,11.0,0.83,26.0,1.0,0.0,25.0,0.0,6.0,1.0,22.53,15.4,5.0,5343.69,0.12,79.0,0.06,296.87,346.99,0.17,5.0,10.0,22.0,3.0,0.16,28.0,51.0,10.0,11.0,37.0,10.71,28.0,,0.0,20.0,6.0,0.21,10.0,5.0
-1.0,65.0,49.0,0.64,222.0,12.0,0.46,813.0,0.0,9.0,0.36,350.88,71.88,17.0,1812966.04,8.41,3404.0,0.01,100720.34,25221.57,0.48,24.0,41.0,199.0,15.0,0.03,1214.0,2190.0,152.0,18.0,984.0,11.34,828.0,,89.0,82.0,25.0,0.03,34.0,16.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,53.15,1.0,1.0,53.15,0.02,16.0,1.0,2.95,53.15,1.0,0.0,0.0,3.0,0.0,0.14,8.0,8.0,8.0,2.0,7.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,10.0,7.0,1.0,29.0,4.0,1.0,23.0,0.0,4.0,1.0,41.58,21.64,7.0,19463.36,0.3,174.0,0.05,1081.3,899.57,1.0,3.0,4.0,27.0,0.0,0.08,68.0,106.0,22.0,14.0,51.0,36.11,23.0,,13.0,8.0,4.0,0.17,2.0,4.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,7.24,2.5,2.0,45.24,0.01,7.0,0.4,2.51,18.09,1.0,0.0,0.0,4.0,0.0,0.2,1.0,6.0,1.0,5.0,5.0,33.33,2.0,,1.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,7.92,1.0,0.0,7.92,0.0,5.0,1.0,0.44,7.92,1.0,0.0,0.0,2.0,0.0,0.14,4.0,1.0,2.0,1.0,7.0,0.0,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,8.0,17.0,1.0,37.0,1.0,0.0,42.0,0.0,9.0,1.0,58.62,13.85,5.0,11238.62,0.27,157.0,0.07,624.37,811.68,0.11,8.0,16.0,30.0,2.0,0.15,72.0,85.0,26.0,10.0,59.0,14.29,44.0,,5.0,32.0,9.0,0.2,16.0,9.0
-1.0,28.0,39.0,0.5,70.0,9.0,0.42,112.0,0.0,15.0,0.75,91.39,34.0,4.0,105646.44,1.04,460.0,0.03,5869.25,3107.25,0.45,19.0,35.0,52.0,5.0,0.11,238.0,222.0,84.0,24.0,180.0,25.33,117.0,,33.0,64.0,20.0,0.17,26.0,10.0
-1.0,0.0,11.0,0.33,18.0,5.0,0.8,19.0,0.0,6.0,1.0,28.18,15.47,1.0,6743.9,0.15,88.0,0.06,374.66,435.97,0.83,5.0,8.0,14.0,0.0,0.23,33.0,55.0,16.0,15.0,26.0,5.0,19.0,,1.0,16.0,6.0,0.32,6.0,2.0
-1.0,2.0,7.0,0.25,11.0,3.0,0.67,13.0,0.0,4.0,1.0,18.91,10.45,0.0,2065.48,0.07,45.0,0.1,114.75,197.65,0.75,3.0,5.0,9.0,1.0,0.2,19.0,26.0,10.0,11.0,20.0,13.33,14.0,,1.0,10.0,4.0,0.29,4.0,1.0
-1.0,1.0,3.0,0.5,7.0,1.0,0.0,10.0,0.0,2.0,1.0,9.08,7.5,1.0,510.86,0.02,19.0,0.13,28.38,68.11,0.5,1.0,2.0,7.0,0.0,0.14,5.0,14.0,3.0,9.0,14.0,9.09,10.0,,1.0,4.0,2.0,0.2,2.0,1.0
-1.0,5.0,7.0,0.5,17.0,3.0,0.67,23.0,0.0,3.0,0.75,28.62,10.8,4.0,3337.93,0.1,65.0,0.09,185.44,309.07,0.75,3.0,5.0,15.0,0.0,0.11,27.0,38.0,15.0,12.0,36.0,20.69,23.0,,6.0,10.0,4.0,0.17,4.0,2.0
-1.0,5.0,13.0,0.57,20.0,5.0,0.67,53.0,0.0,7.0,1.0,49.71,24.17,2.0,29043.67,0.4,214.0,0.04,1613.54,1201.55,0.71,6.0,9.0,15.0,0.0,0.11,91.0,123.0,32.0,17.0,66.0,3.64,53.0,,2.0,18.0,7.0,0.13,6.0,4.0
-1.0,15.0,1.0,1.0,3.0,1.0,0.0,22.0,0.0,0.0,0.0,64.59,9.82,2.0,6226.07,0.21,128.0,0.1,345.89,634.14,1.0,0.0,0.0,4.0,2.0,0.02,48.0,80.0,22.0,9.0,66.0,55.1,24.0,,25.0,0.0,1.0,0.04,0.0,1.0
-1.0,3.0,11.0,0.17,23.0,6.0,1.0,18.0,0.0,6.0,1.0,34.6,17.18,1.0,10215.3,0.2,115.0,0.06,567.52,594.54,1.0,5.0,8.0,19.0,0.0,0.26,54.0,61.0,22.0,14.0,23.0,0.0,18.0,,0.0,16.0,6.0,0.33,6.0,1.0
-1.0,10.0,67.0,0.06,166.0,1.0,0.0,191.0,0.0,34.0,1.0,157.26,22.18,11.0,77379.02,1.16,555.0,0.05,4298.83,3488.4,0.03,33.0,66.0,134.0,0.0,0.17,244.0,311.0,66.0,12.0,205.0,1.04,191.0,,2.0,132.0,34.0,0.18,66.0,2.0
-1.0,4.0,3.0,1.0,6.0,1.0,0.0,10.0,0.0,2.0,1.0,11.6,10.0,2.0,1160.0,0.04,29.0,0.1,64.44,116.0,0.5,1.0,2.0,6.0,1.0,0.11,12.0,17.0,6.0,10.0,19.0,16.67,11.0,,1.0,4.0,2.0,0.18,2.0,2.0
-1.0,4.0,15.0,0.75,32.0,1.0,0.0,43.0,0.0,4.0,0.5,35.03,27.5,5.0,26492.79,0.32,169.0,0.04,1471.82,963.37,0.13,6.0,11.0,26.0,3.0,0.15,75.0,94.0,30.0,22.0,54.0,10.42,46.0,,2.0,22.0,8.0,0.17,10.0,6.0
-1.0,4.0,19.0,1.0,42.0,1.0,0.0,47.0,0.0,10.0,1.0,68.8,14.0,6.0,13485.77,0.32,181.0,0.07,749.21,963.27,0.1,9.0,18.0,34.0,2.0,0.14,84.0,97.0,30.0,10.0,69.0,25.4,49.0,,14.0,36.0,10.0,0.2,18.0,10.0
-1.0,3.0,3.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,11.71,4.9,0.0,281.06,0.02,16.0,0.2,15.61,57.36,0.5,1.0,2.0,5.0,1.0,0.17,7.0,9.0,5.0,7.0,12.0,14.29,7.0,,0.0,4.0,2.0,0.29,2.0,1.0
